article_candidate_index,article_url,article_title,article_published_time,source_path,source_line_number,bout_ordinal_in_article,fighter_a_text,fighter_b_text,scale_weight_a_lbs,scale_weight_b_lbs,marker_a,marker_b,raw_source_line,extraction_rule,review_status
134,https://www.ufc.com/news/official-ufc-140-weigh-results,Official UFC 140 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000134_official-ufc-140-weigh-results-ee7a2a8d37ad.html,60,8,Yves Jabouin,Walel Watson,136,135.5,,,Yves Jabouin (136) vs. Walel Watson (135.5),explicit_parenthetical_weights_vs,candidate
134,https://www.ufc.com/news/official-ufc-140-weigh-results,Official UFC 140 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000134_official-ufc-140-weigh-results-ee7a2a8d37ad.html,62,9,Nik Lentz,Mark Bocek,156,156,,,Nik Lentz (156) vs. Mark Bocek (156),explicit_parenthetical_weights_vs,candidate
134,https://www.ufc.com/news/official-ufc-140-weigh-results,Official UFC 140 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000134_official-ufc-140-weigh-results-ee7a2a8d37ad.html,63,10,Jake Hecht,Rich Attonito,170.5,170.5,,,Jake Hecht (170.5) vs. Rich Attonito (170.5),explicit_parenthetical_weights_vs,candidate
134,https://www.ufc.com/news/official-ufc-140-weigh-results,Official UFC 140 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000134_official-ufc-140-weigh-results-ee7a2a8d37ad.html,64,11,John Cholish,Mitch Clarke,156,154.5,,,John Cholish (156) vs. Mitch Clarke (154.5),explicit_parenthetical_weights_vs,candidate
135,https://www.ufc.com/news/official-ufc-141-weigh-results,Official UFC 141 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000135_official-ufc-141-weigh-results-9ca53f968cff.html,50,1,Brock Lesnar,Alistair Overeem,266,263,,,Brock Lesnar (266) vs. Alistair Overeem (263),explicit_parenthetical_weights_vs,candidate
135,https://www.ufc.com/news/official-ufc-141-weigh-results,Official UFC 141 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000135_official-ufc-141-weigh-results-9ca53f968cff.html,53,2,Johny Hendricks,Jon Fitch,170,171,,,Johny Hendricks (170) VS Jon Fitch (171),explicit_parenthetical_weights_vs,candidate
135,https://www.ufc.com/news/official-ufc-141-weigh-results,Official UFC 141 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000135_official-ufc-141-weigh-results-9ca53f968cff.html,54,3,Alexander Gustafsson,Vladimir Matyushenko,203,205,,,Alexander Gustafsson (203) VS Vladimir Matyushenko (205),explicit_parenthetical_weights_vs,candidate
135,https://www.ufc.com/news/official-ufc-141-weigh-results,Official UFC 141 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000135_official-ufc-141-weigh-results-9ca53f968cff.html,55,4,Jim Hettes,Nam Phan,145,146,,,Jim Hettes (145) vs Nam Phan (146),explicit_parenthetical_weights_vs,candidate
135,https://www.ufc.com/news/official-ufc-141-weigh-results,Official UFC 141 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000135_official-ufc-141-weigh-results-9ca53f968cff.html,57,5,Junior Assuncao,Ross Pearson,145,145,,,Junior Assuncao (145) vs Ross Pearson (145),explicit_parenthetical_weights_vs,candidate
135,https://www.ufc.com/news/official-ufc-141-weigh-results,Official UFC 141 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000135_official-ufc-141-weigh-results-9ca53f968cff.html,58,6,Anthony Njokuani,Danny Castillo,154,156,,,Anthony Njokuani (154) VS Danny Castillo (156),explicit_parenthetical_weights_vs,candidate
135,https://www.ufc.com/news/official-ufc-141-weigh-results,Official UFC 141 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000135_official-ufc-141-weigh-results-9ca53f968cff.html,60,7,Sean Pierson,Dong Hyun Kim,171,171,,,Sean Pierson (171) VS Dong Hyun Kim (171),explicit_parenthetical_weights_vs,candidate
135,https://www.ufc.com/news/official-ufc-141-weigh-results,Official UFC 141 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000135_official-ufc-141-weigh-results-9ca53f968cff.html,61,8,Efrain Escudero,Jacob Volkmann,155,155,,,Efrain Escudero (155) VS Jacob Volkmann (155),explicit_parenthetical_weights_vs,candidate
135,https://www.ufc.com/news/official-ufc-141-weigh-results,Official UFC 141 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000135_official-ufc-141-weigh-results-9ca53f968cff.html,62,9,Diego Nunes,Manny Gamburyan,145,146,,,Diego Nunes (145) vs Manny Gamburyan (146),explicit_parenthetical_weights_vs,candidate
136,https://www.ufc.com/news/official-ufc-142-weigh-results,Official UFC 142 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000136_official-ufc-142-weigh-results-e839aa287fd5.html,50,1,Chad Mendes,Jose Aldo,144,145,,,Chad Mendes (144) VS Jose Aldo (145),explicit_parenthetical_weights_vs,candidate
136,https://www.ufc.com/news/official-ufc-142-weigh-results,Official UFC 142 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000136_official-ufc-142-weigh-results-e839aa287fd5.html,53,2,Mike Massenzio,Rousimar Palhares,184,186,,,Mike Massenzio (184) VS Rousimar Palhares (186),explicit_parenthetical_weights_vs,candidate
136,https://www.ufc.com/news/official-ufc-142-weigh-results,Official UFC 142 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000136_official-ufc-142-weigh-results-e839aa287fd5.html,54,3,Carlo Prater,Erick Silva,170,169,,,Carlo Prater (170) VS Erick Silva (169),explicit_parenthetical_weights_vs,candidate
136,https://www.ufc.com/news/official-ufc-142-weigh-results,Official UFC 142 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000136_official-ufc-142-weigh-results-e839aa287fd5.html,55,4,Terry Etim,Edson Barboza,155,154,,,Terry Etim (155) VS Edson Barboza (154),explicit_parenthetical_weights_vs,candidate
136,https://www.ufc.com/news/official-ufc-142-weigh-results,Official UFC 142 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000136_official-ufc-142-weigh-results-e839aa287fd5.html,57,5,Sam Stout,Thiago Tavares,155,155,,,Sam Stout (155) VS Thiago Tavares (155),explicit_parenthetical_weights_vs,candidate
136,https://www.ufc.com/news/official-ufc-142-weigh-results,Official UFC 142 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000136_official-ufc-142-weigh-results-e839aa287fd5.html,58,6,Mike Pyle,Ricardo Funch,171,170,,,Mike Pyle (171) VS Ricardo Funch (170),explicit_parenthetical_weights_vs,candidate
136,https://www.ufc.com/news/official-ufc-142-weigh-results,Official UFC 142 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000136_official-ufc-142-weigh-results-e839aa287fd5.html,59,7,Michihiro Omigawa,Yuri Alcantara,146,145,,,Michihiro Omigawa (146) vs Yuri Alcantara (145),explicit_parenthetical_weights_vs,candidate
136,https://www.ufc.com/news/official-ufc-142-weigh-results,Official UFC 142 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000136_official-ufc-142-weigh-results-e839aa287fd5.html,60,8,Ednaldo Oliveira,Gabriel Gonzaga,229,250,,,Ednaldo Oliveira (229) VS Gabriel Gonzaga (250),explicit_parenthetical_weights_vs,candidate
136,https://www.ufc.com/news/official-ufc-142-weigh-results,Official UFC 142 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000136_official-ufc-142-weigh-results-e839aa287fd5.html,62,9,Antonio Carvalho,Felipe Arantes,144,145,,,Antonio Carvalho (144) vs Felipe Arantes (145),explicit_parenthetical_weights_vs,candidate
137,https://www.ufc.com/news/official-ufc-143-weigh-results,Official UFC 143 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000137_official-ufc-143-weigh-results-c5e8b2436070.html,50,1,Carlos Condit,Nick Diaz,169,169,,,Carlos Condit (169) VS Nick Diaz (169),explicit_parenthetical_weights_vs,candidate
137,https://www.ufc.com/news/official-ufc-143-weigh-results,Official UFC 143 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000137_official-ufc-143-weigh-results-c5e8b2436070.html,52,2,Fabricio Werdum,Roy Nelson,246,246,,,Fabricio Werdum (246) VS Roy Nelson (246),explicit_parenthetical_weights_vs,candidate
137,https://www.ufc.com/news/official-ufc-143-weigh-results,Official UFC 143 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000137_official-ufc-143-weigh-results-c5e8b2436070.html,53,3,Mike Pierce,Josh Koscheck,170,170,,,Mike Pierce (170) VS Josh Koscheck (170),explicit_parenthetical_weights_vs,candidate
137,https://www.ufc.com/news/official-ufc-143-weigh-results,Official UFC 143 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000137_official-ufc-143-weigh-results-c5e8b2436070.html,54,4,Scott Jorgensen,Renan Barao,135,136,,,Scott Jorgensen (135) vs Renan Barao (136),explicit_parenthetical_weights_vs,candidate
137,https://www.ufc.com/news/official-ufc-143-weigh-results,Official UFC 143 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000137_official-ufc-143-weigh-results-c5e8b2436070.html,55,5,Clifford Starks,Ed Herman,185,185,,,Clifford Starks (185) VS Ed Herman (185),explicit_parenthetical_weights_vs,candidate
137,https://www.ufc.com/news/official-ufc-143-weigh-results,Official UFC 143 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000137_official-ufc-143-weigh-results-c5e8b2436070.html,57,6,Max Holloway,Dustin Poirier,144,146,,,Max Holloway (144) VS Dustin Poirier (146),explicit_parenthetical_weights_vs,candidate
137,https://www.ufc.com/news/official-ufc-143-weigh-results,Official UFC 143 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000137_official-ufc-143-weigh-results-c5e8b2436070.html,58,7,Edwin Figueroa,Alex Caceres,135,136,,,Edwin Figueroa (135) vs Alex Caceres (136),explicit_parenthetical_weights_vs,candidate
137,https://www.ufc.com/news/official-ufc-143-weigh-results,Official UFC 143 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000137_official-ufc-143-weigh-results-c5e8b2436070.html,59,8,Chris Cope,Matt Brown,171,171,,,Chris Cope (171) VS Matt Brown (171),explicit_parenthetical_weights_vs,candidate
137,https://www.ufc.com/news/official-ufc-143-weigh-results,Official UFC 143 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000137_official-ufc-143-weigh-results-c5e8b2436070.html,60,9,Henry Martinez,Matt Riddle,169,170,,,Henry Martinez (169) VS Matt Riddle (170),explicit_parenthetical_weights_vs,candidate
137,https://www.ufc.com/news/official-ufc-143-weigh-results,Official UFC 143 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000137_official-ufc-143-weigh-results-c5e8b2436070.html,62,10,Michael Kuiper,Rafael Natal,183,186,,,Michael Kuiper (183) VS Rafael Natal (186),explicit_parenthetical_weights_vs,candidate
137,https://www.ufc.com/news/official-ufc-143-weigh-results,Official UFC 143 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000137_official-ufc-143-weigh-results-c5e8b2436070.html,63,11,Stephen Thompson,Dan Stittgen,171,170,,,Stephen Thompson (171) VS Dan Stittgen (170),explicit_parenthetical_weights_vs,candidate
138,https://www.ufc.com/news/official-ufc-144-weigh-results,Official UFC 144 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000138_official-ufc-144-weigh-results-cb14c50fb0ce.html,50,1,Benson Henderson,Frankie Edgar,154,154,,,Benson Henderson (154) VS Frankie Edgar (154),explicit_parenthetical_weights_vs,candidate
138,https://www.ufc.com/news/official-ufc-144-weigh-results,Official UFC 144 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000138_official-ufc-144-weigh-results-cb14c50fb0ce.html,53,2,Cheick Kongo,Mark Hunt,229,264,,,Cheick Kongo (229) VS Mark Hunt (264),explicit_parenthetical_weights_vs,candidate
138,https://www.ufc.com/news/official-ufc-144-weigh-results,Official UFC 144 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000138_official-ufc-144-weigh-results-cb14c50fb0ce.html,54,3,Jake Shields,Yoshihiro Akiyama,170,169,,,Jake Shields (170) VS Yoshihiro Akiyama (169),explicit_parenthetical_weights_vs,candidate
138,https://www.ufc.com/news/official-ufc-144-weigh-results,Official UFC 144 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000138_official-ufc-144-weigh-results-cb14c50fb0ce.html,55,4,Tim Boetsch,Yushin Okami,186,185,,,Tim Boetsch (186) VS Yushin Okami (185),explicit_parenthetical_weights_vs,candidate
138,https://www.ufc.com/news/official-ufc-144-weigh-results,Official UFC 144 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000138_official-ufc-144-weigh-results-cb14c50fb0ce.html,56,5,Bart Palaszewski,Hatsu Hioki,146,145,,,Bart Palaszewski (146) vs Hatsu Hioki (145),explicit_parenthetical_weights_vs,candidate
138,https://www.ufc.com/news/official-ufc-144-weigh-results,Official UFC 144 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000138_official-ufc-144-weigh-results-cb14c50fb0ce.html,57,6,Joe Lauzon,Anthony Pettis,156,155,,,Joe Lauzon (156) VS Anthony Pettis (155),explicit_parenthetical_weights_vs,candidate
138,https://www.ufc.com/news/official-ufc-144-weigh-results,Official UFC 144 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000138_official-ufc-144-weigh-results-cb14c50fb0ce.html,59,7,Eiji Mitsuoka,Takanori Gomi,154,155,,,Eiji Mitsuoka (154) VS Takanori Gomi (155),explicit_parenthetical_weights_vs,candidate
138,https://www.ufc.com/news/official-ufc-144-weigh-results,Official UFC 144 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000138_official-ufc-144-weigh-results-cb14c50fb0ce.html,60,8,Vaughan Lee,Kid Yamamoto,135,136,,,Vaughan Lee (135) vs Kid Yamamoto (136),explicit_parenthetical_weights_vs,candidate
138,https://www.ufc.com/news/official-ufc-144-weigh-results,Official UFC 144 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000138_official-ufc-144-weigh-results-cb14c50fb0ce.html,61,9,Steve Cantwell,Riki Fukuda,185,185,,,Steve Cantwell (185) VS Riki Fukuda (185),explicit_parenthetical_weights_vs,candidate
138,https://www.ufc.com/news/official-ufc-144-weigh-results,Official UFC 144 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000138_official-ufc-144-weigh-results-cb14c50fb0ce.html,62,10,Chris Cariaso,Takeya Mizugaki,136,135,,,Chris Cariaso (136) vs Takeya Mizugaki (135),explicit_parenthetical_weights_vs,candidate
138,https://www.ufc.com/news/official-ufc-144-weigh-results,Official UFC 144 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000138_official-ufc-144-weigh-results-cb14c50fb0ce.html,64,11,Issei Tamura,Tiequan Zhang,145,146,,,Issei Tamura (145) VS Tiequan Zhang (146),explicit_parenthetical_weights_vs,candidate
139,https://www.ufc.com/news/official-ufc-145-weigh-results,Official UFC 145 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000139_official-ufc-145-weigh-results-36e17e88e2bb.html,50,1,Rashad Evans,Jon Jones,204,205,,,Rashad Evans (204) VS Jon Jones (205),explicit_parenthetical_weights_vs,candidate
139,https://www.ufc.com/news/official-ufc-145-weigh-results,Official UFC 145 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000139_official-ufc-145-weigh-results-36e17e88e2bb.html,52,2,Che Mills,Rory MacDonald,170,169.5,,,Che Mills (170) VS Rory MacDonald (169.5),explicit_parenthetical_weights_vs,candidate
139,https://www.ufc.com/news/official-ufc-145-weigh-results,Official UFC 145 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000139_official-ufc-145-weigh-results-36e17e88e2bb.html,53,3,Ben Rothwell,Brendan Schaub,263,237,,,Ben Rothwell (263) VS Brendan Schaub (237),explicit_parenthetical_weights_vs,candidate
139,https://www.ufc.com/news/official-ufc-145-weigh-results,Official UFC 145 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000139_official-ufc-145-weigh-results-36e17e88e2bb.html,54,4,Eddie Yagin,Mark Hominick,144.5,145.5,,,Eddie Yagin (144.5) VS Mark Hominick (145.5),explicit_parenthetical_weights_vs,candidate
139,https://www.ufc.com/news/official-ufc-145-weigh-results,Official UFC 145 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000139_official-ufc-145-weigh-results-36e17e88e2bb.html,55,5,Michael McDonald,Miguel Torres,135,135.5,,,Michael McDonald (135) VS Miguel Torres (135.5),explicit_parenthetical_weights_vs,candidate
139,https://www.ufc.com/news/official-ufc-145-weigh-results,Official UFC 145 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000139_official-ufc-145-weigh-results-36e17e88e2bb.html,56,6,John Alessio,Mark Bocek,155.5,155,,,John Alessio (155.5) VS Mark Bocek (155),explicit_parenthetical_weights_vs,candidate
139,https://www.ufc.com/news/official-ufc-145-weigh-results,Official UFC 145 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000139_official-ufc-145-weigh-results-36e17e88e2bb.html,58,7,Chad Griggs,Travis Browne,228,250,,,Chad Griggs (228) VS Travis Browne (250),explicit_parenthetical_weights_vs,candidate
139,https://www.ufc.com/news/official-ufc-145-weigh-results,Official UFC 145 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000139_official-ufc-145-weigh-results-36e17e88e2bb.html,59,8,Stephen Thompson,Matt Brown,171,171,,,Stephen Thompson (171) VS Matt Brown (171),explicit_parenthetical_weights_vs,candidate
139,https://www.ufc.com/news/official-ufc-145-weigh-results,Official UFC 145 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000139_official-ufc-145-weigh-results-36e17e88e2bb.html,61,9,Efrain Escudero,Mac Danzig,156,155,,,Efrain Escudero (156) VS Mac Danzig (155),explicit_parenthetical_weights_vs,candidate
139,https://www.ufc.com/news/official-ufc-145-weigh-results,Official UFC 145 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000139_official-ufc-145-weigh-results-36e17e88e2bb.html,63,10,Chris Clements,Keith Wisniewski,169,170.5,,,Chris Clements (169) VS Keith Wisniewski (170.5),explicit_parenthetical_weights_vs,candidate
139,https://www.ufc.com/news/official-ufc-145-weigh-results,Official UFC 145 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000139_official-ufc-145-weigh-results-36e17e88e2bb.html,64,11,Maximo Blanco,Marcus Brimage,146,145,,,Maximo Blanco (146) VS Marcus Brimage (145),explicit_parenthetical_weights_vs,candidate
140,https://www.ufc.com/news/official-ufc-146-weigh-results,Official UFC 146 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000140_official-ufc-146-weigh-results-be29ad4e0bee.html,53,1,Antonio Silva,Cain Velasquez,264,240,,,Antonio Silva (264) VS Cain Velasquez (240),explicit_parenthetical_weights_vs,candidate
140,https://www.ufc.com/news/official-ufc-146-weigh-results,Official UFC 146 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000140_official-ufc-146-weigh-results-be29ad4e0bee.html,54,2,Dave Herman,Roy Nelson,233,254,,,Dave Herman (233) VS Roy Nelson (254),explicit_parenthetical_weights_vs,candidate
140,https://www.ufc.com/news/official-ufc-146-weigh-results,Official UFC 146 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000140_official-ufc-146-weigh-results-be29ad4e0bee.html,55,3,Shane Del Rosario,Stipe Miocic,246,245,,,Shane Del Rosario (246) VS Stipe Miocic (245),explicit_parenthetical_weights_vs,candidate
140,https://www.ufc.com/news/official-ufc-146-weigh-results,Official UFC 146 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000140_official-ufc-146-weigh-results-be29ad4e0bee.html,56,4,Stefan Struve,Lavar Johnson,255,248,,,Stefan Struve (255) VS Lavar Johnson (248),explicit_parenthetical_weights_vs,candidate
140,https://www.ufc.com/news/official-ufc-146-weigh-results,Official UFC 146 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000140_official-ufc-146-weigh-results-be29ad4e0bee.html,58,5,Darren Elkins,Diego Brandao,145,145,,,Darren Elkins (145) VS Diego Brandao (145),explicit_parenthetical_weights_vs,candidate
140,https://www.ufc.com/news/official-ufc-146-weigh-results,Official UFC 146 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000140_official-ufc-146-weigh-results-be29ad4e0bee.html,59,6,Edson Barboza,Jamie Varner,155,156,,,Edson Barboza (155) VS Jamie Varner (156),explicit_parenthetical_weights_vs,candidate
140,https://www.ufc.com/news/official-ufc-146-weigh-results,Official UFC 146 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000140_official-ufc-146-weigh-results-be29ad4e0bee.html,60,7,CB Dollaway,Jason Miller,186,185,,,CB Dollaway (186) VS Jason Miller (185),explicit_parenthetical_weights_vs,candidate
140,https://www.ufc.com/news/official-ufc-146-weigh-results,Official UFC 146 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000140_official-ufc-146-weigh-results-be29ad4e0bee.html,61,8,Duane Ludwig,Dan Hardy,171,170,,,Duane Ludwig (171) VS Dan Hardy (170),explicit_parenthetical_weights_vs,candidate
140,https://www.ufc.com/news/official-ufc-146-weigh-results,Official UFC 146 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000140_official-ufc-146-weigh-results-be29ad4e0bee.html,63,9,Paul Sass,Jacob Volkmann,156,155,,,Paul Sass (156) VS Jacob Volkmann (155),explicit_parenthetical_weights_vs,candidate
140,https://www.ufc.com/news/official-ufc-146-weigh-results,Official UFC 146 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000140_official-ufc-146-weigh-results-be29ad4e0bee.html,64,10,Glover Teixeira,Kyle Kingsbury,204,205,,,Glover Teixeira (204) VS Kyle Kingsbury (205),explicit_parenthetical_weights_vs,candidate
140,https://www.ufc.com/news/official-ufc-146-weigh-results,Official UFC 146 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000140_official-ufc-146-weigh-results-be29ad4e0bee.html,65,11,Daniel Pineda,Mike Brown,146,145,,,Daniel Pineda (146) vs Mike Brown (145),explicit_parenthetical_weights_vs,candidate
141,https://www.ufc.com/news/official-ufc-147-weigh-results,Official UFC 147 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000141_official-ufc-147-weigh-results-3bc9d866c0b8.html,51,1,Wanderlei Silva,Rich Franklin,188,190,,,Wanderlei Silva (188) VS Rich Franklin (190),explicit_parenthetical_weights_vs,candidate
141,https://www.ufc.com/news/official-ufc-147-weigh-results,Official UFC 147 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000141_official-ufc-147-weigh-results-3bc9d866c0b8.html,53,2,Sergio Moraes,"Cezar ""Mutante"" Ferreira",185,184,,,"Sergio Moraes (185) VS Cezar ""Mutante"" Ferreira (184)",explicit_parenthetical_weights_vs,candidate
141,https://www.ufc.com/news/official-ufc-147-weigh-results,Official UFC 147 Weigh In Results,2018-09-14T08:36:04-0400,data/raw/ufc_official_articles/20260821T210000Z/weigh_in/chunks/index_000075/item_000141_official-ufc-147-weigh-results-3bc9d866c0b8.html,54,3,Rony “Jason” Mariano Bezerra,GodoFredo Pepey,146,145,,,Rony “Jason” Mariano Bezerra (146) VS GodoFredo Pepey (145),explicit_parenthetical_weights_vs,candidate
