family,url,lastmod
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-pavlovich-vs-blaydes,2025-02-21T17:41Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-perez-vs-taira,2024-06-16T05:08Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-royval-vs-kape,2025-12-14T06:22Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-royval-vs-taira,2024-10-14T15:42Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-rozenstruik-vs-almeida,2023-05-15T17:24Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-rozenstruik-vs-gaziev,2024-03-03T00:34Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-sandhagen-vs-figueiredo-wells-fargo-arena-des-moines,2025-05-16T15:34Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-sandhagen-vs-font,2023-08-06T04:31Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-santos-vs-ankalaev-ufc-vegas-50,2022-03-13T03:08Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-santos-vs-hill-apex,2025-02-21T19:52Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-song-vs-gutierrez,2023-12-10T06:16Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-song-vs-simon,2025-02-20T22:00Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-strickland-vs-imavov-ufc-vegas-67,2023-01-15T03:24Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-strickland-vs-magomedov,2023-07-02T02:13Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-taira-vs-park-apex-las-vegas,2025-08-03T03:46Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-tsarukyan-vs-gamrot-ufc-vegas-57,2022-06-26T05:26Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-tuivasa-vs-tybura,2024-03-17T02:03Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-tybura-vs-spivac-2-vegas-95,2024-08-12T18:20Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-usman-vs-buckley-ufc-tonight-atlanta,2025-06-15T05:42Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-vera-vs-sandhagen,2025-02-21T19:27Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-vettori-vs-cannonier,2023-06-18T05:25Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-vettori-vs-dolidze-2-apex-las-vegas,2025-03-16T02:22Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-volkov-vs-aspinall-ufc-london-2022,2022-03-19T22:53Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-volkov-vs-rozenstruik-ufc-vegas-56,2025-03-06T23:56Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-walker-vs-hill-ufc-vegas-48,2022-02-20T02:10Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-whittaker-vs-de-ridder-abu-dhabi,2025-07-27T02:43Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-yan-vs-dvalishvili,2025-02-20T21:56Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-fight-night-yusuff-vs-barboza,2023-10-15T01:44Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-louisville,2024-06-09T03:21Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-macau-yan-vs-figueiredo,2024-11-23T15:25Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-mexico-city,2024-02-25T06:28Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-paris-moicano-vs-saint-denis,2024-09-30T02:36Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-saudi-arabia,2024-06-22T21:43Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-ufc-st-louis-lewis-nascimento,2024-05-12T02:23Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-vechain-ufc-322-della-maddalena-vs-makhachev,2025-11-20T21:13Z
scorecard,https://www.ufc.com/news/official-judges-scorecards-winners-ufc-fight-night-santos-vs-walker-ufc-vegas-38,2021-10-03T01:34Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-264-poirier-vs-mcgregor-3,2024-02-14T23:45Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-265-lewis-vs-gane,2021-08-08T04:57Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-267-blachowicz-vs-teixeira-yan-vs-sandhagen-abu-dhabi,2021-10-30T21:26Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-268-usman-vs-covington-2-namajunas-vs-zhang-msg,2021-11-07T05:40Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-276-adesanya-vs-cannonier,2025-02-24T21:30Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-277-pena-vs-nunes-2,2025-02-20T21:47Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-278-usman-vs-edwards-2-salt-lake-city,2024-01-26T17:34Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-279-diaz-vs-ferguson,2025-02-20T21:43Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-280-oliveira-vs-makhachev,2025-02-21T19:23Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-281-adesanya-vs-pereira,2024-01-26T17:25Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-294-makhachev-vs-volkanovski-2,2023-10-21T20:46Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-fight-night-allen-vs-craig,2025-02-21T19:45Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-fight-night-blaydes-vs-aspinall-london,2025-02-28T18:06Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-fight-night-dern-vs-rodriguez,2021-10-15T21:59Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-fight-night-dern-vs-yan-vegas-61,2025-02-21T19:39Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-fight-night-dos-anjos-vs-fiziev,2025-02-28T18:01Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-fight-night-gane-vs-volkov,2021-06-26T23:33Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-fight-night-grasso-vs-araujo-vegas-62,2025-02-21T19:32Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-fight-night-holloway-vs-rodriguez-ufc-vegas-42,2021-12-18T04:58Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-fight-night-kattar-vs-allen-ufc-vegas-63,2025-03-07T00:15Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-fight-night-korean-zombie-vs-ige,2021-06-20T02:03Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-fight-night-lewis-vs-spivac-vegas-65,2025-02-21T17:40Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-fight-night-makhachev-vs-moises,2021-07-21T16:56Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-fight-night-ortega-vs-rodriguez,2025-02-28T18:04Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-fight-night-reyes-vs-prochazka-swanson-chikadze-ufc-vegas-25,2025-02-28T18:52Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-fight-night-ribas-vs-namajunas,2024-03-24T05:29Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-fight-night-rodriguez-vs-lemos-vegas-64,2025-02-20T22:01Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-fight-night-sandhagen-vs-dillashaw,2025-02-28T18:04Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-fight-night-sandhagen-vs-song,2025-02-21T19:40Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-fight-night-thompson-vs-holland-orlando,2022-12-04T07:27Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-fight-night-vera-vs-cruz-san-diego,2025-02-20T21:41Z
scorecard,https://www.ufc.com/news/official-scorecards-ufc-fight-night-vieira-vs-tate-ufc-vegas-43,2021-11-21T02:19Z
weigh_in,https://www.ufc.com/news/official-strikeforce-hwgp-weigh-results,2018-10-02T20:41Z
weigh_in,https://www.ufc.com/news/official-strikeforce-marquardt-vs-saffiedine-weigh-results,2018-10-02T21:27Z
weigh_in,https://www.ufc.com/news/official-strikeforce-rockhold-vs-kennedy-weigh-results,2018-10-02T21:23Z
weigh_in,https://www.ufc.com/news/official-strikeforce-rousey-vs-kaufman-weigh-results,2018-10-02T21:23Z
weigh_in,https://www.ufc.com/news/official-strikeforce-tate-vs-rousey-weigh-results,2018-09-14T12:36Z
weigh_in,https://www.ufc.com/news/official-tuf-14-finale-weigh-results,2018-10-02T18:08Z
weigh_in,https://www.ufc.com/news/official-tuf-16-finale-weigh-results,2018-10-02T21:27Z
weigh_in,https://www.ufc.com/news/official-tuf-17-finale-weigh-results,2018-10-02T21:34Z
weigh_in,https://www.ufc.com/news/official-tuf-9-finale-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-tuf-live-finale-weigh-results,2018-10-02T21:04Z
weigh_in,https://www.ufc.com/news/official-tuf10-finale-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-ufc-106-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-ufc-107-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-ufc-108-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-ufc-109-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-ufc-111-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-ufc-112-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-ufc-128-weigh-results,2018-09-14T12:47Z
weigh_in,https://www.ufc.com/news/official-ufc-130-weigh-results,2018-10-02T14:09Z
weigh_in,https://www.ufc.com/news/official-ufc-131-weigh-results,2018-10-02T16:01Z
weigh_in,https://www.ufc.com/news/official-ufc-132-weigh-results,2018-10-02T16:43Z
weigh_in,https://www.ufc.com/news/official-ufc-133-weigh-results,2018-10-02T16:43Z
weigh_in,https://www.ufc.com/news/official-ufc-135-weigh-results,2018-10-02T16:43Z
weigh_in,https://www.ufc.com/news/official-ufc-136-weigh-results,2018-10-02T18:08Z
weigh_in,https://www.ufc.com/news/official-ufc-137-weigh-results,2018-10-02T18:08Z
weigh_in,https://www.ufc.com/news/official-ufc-138-weigh-results,2018-10-02T18:08Z
weigh_in,https://www.ufc.com/news/official-ufc-139-weigh-results,2018-10-02T18:08Z
weigh_in,https://www.ufc.com/news/official-ufc-140-weigh-results,2018-10-02T18:08Z
weigh_in,https://www.ufc.com/news/official-ufc-141-weigh-results,2018-10-02T18:08Z
weigh_in,https://www.ufc.com/news/official-ufc-142-weigh-results,2018-10-02T19:39Z
weigh_in,https://www.ufc.com/news/official-ufc-143-weigh-results,2018-10-02T19:39Z
weigh_in,https://www.ufc.com/news/official-ufc-144-weigh-results,2018-10-02T19:39Z
weigh_in,https://www.ufc.com/news/official-ufc-145-weigh-results,2018-10-02T20:41Z
weigh_in,https://www.ufc.com/news/official-ufc-146-weigh-results,2018-10-02T20:41Z
weigh_in,https://www.ufc.com/news/official-ufc-147-weigh-results,2018-10-02T21:20Z
weigh_in,https://www.ufc.com/news/official-ufc-148-weigh-results,2018-10-02T21:20Z
weigh_in,https://www.ufc.com/news/official-ufc-149-weigh-results,2018-10-02T21:23Z
weigh_in,https://www.ufc.com/news/official-ufc-150-weigh-results,2018-10-02T21:23Z
weigh_in,https://www.ufc.com/news/official-ufc-152-weigh-results,2018-10-02T21:23Z
weigh_in,https://www.ufc.com/news/official-ufc-153-weigh-results,2018-11-05T15:10Z
weigh_in,https://www.ufc.com/news/official-ufc-154-weigh-results,2018-10-02T21:27Z
weigh_in,https://www.ufc.com/news/official-ufc-155-weigh-results,2018-10-02T21:27Z
weigh_in,https://www.ufc.com/news/official-ufc-156-weigh-results,2018-10-02T21:27Z
weigh_in,https://www.ufc.com/news/official-ufc-157-weigh-results,2018-10-02T21:33Z
weigh_in,https://www.ufc.com/news/official-ufc-158-weigh-results,2018-10-02T21:33Z
weigh_in,https://www.ufc.com/news/official-ufc-159-weigh-results,2018-10-02T21:34Z
weigh_in,https://www.ufc.com/news/official-ufc-160-weigh-results,2018-10-02T21:34Z
weigh_in,https://www.ufc.com/news/official-ufc-161-weigh-results,2018-10-02T21:34Z
weigh_in,https://www.ufc.com/news/official-ufc-162-weigh-results,2018-10-02T21:34Z
weigh_in,https://www.ufc.com/news/official-ufc-163-weigh-results,2018-10-02T21:34Z
weigh_in,https://www.ufc.com/news/official-ufc-164-weigh-results,2018-10-02T21:34Z
weigh_in,https://www.ufc.com/news/official-ufc-165-weigh-results,2018-10-02T21:38Z
weigh_in,https://www.ufc.com/news/official-ufc-166-weigh-results,2018-10-02T21:38Z
weigh_in,https://www.ufc.com/news/official-ufc-167-weigh-results,2018-10-02T21:40Z
weigh_in,https://www.ufc.com/news/official-ufc-168-weigh-results,2018-10-02T21:40Z
weigh_in,https://www.ufc.com/news/official-ufc-234-weigh-results,2019-02-09T00:34Z
weigh_in,https://www.ufc.com/news/official-ufc-235-weigh-results,2019-03-01T18:55Z
weigh_in,https://www.ufc.com/news/official-ufc-87-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-ufc-88-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-ufc-94-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-ufc-96-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-ufc-97-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-ufc-98-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-ufc-99-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-ufc-fftt3-weigh-results,2018-10-02T21:39Z
weigh_in,https://www.ufc.com/news/official-ufc-fight-night-25-weigh-results,2018-10-02T16:43Z
weigh_in,https://www.ufc.com/news/official-ufc-fight-night-brazil-weigh-results,2018-10-02T21:34Z
weigh_in,https://www.ufc.com/news/official-ufc-fight-night-live-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-ufc-fight-night-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-ufc-fight-night-weigh-results-0,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-ufc-fight-night-weigh-results-1,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-ufc-fight-night-weigh-results-2,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-ufc-fight-night-weigh-results-3,2018-10-02T21:34Z
weigh_in,https://www.ufc.com/news/official-ufc-fight-night-weigh-results-4,2018-10-02T21:34Z
weigh_in,https://www.ufc.com/news/official-ufc-fox-3-weigh-results,2018-10-02T20:41Z
weigh_in,https://www.ufc.com/news/official-ufc-fox-4-weigh-results,2018-10-02T21:23Z
weigh_in,https://www.ufc.com/news/official-ufc-fox-5-weigh-results,2018-10-02T21:27Z
weigh_in,https://www.ufc.com/news/official-ufc-fox-6-weigh-results,2018-10-02T21:27Z
weigh_in,https://www.ufc.com/news/official-ufc-fox-7-weigh-results,2018-10-02T21:34Z
weigh_in,https://www.ufc.com/news/official-ufc-fox-8-weigh-results,2018-10-02T21:34Z
weigh_in,https://www.ufc.com/news/official-ufc-fox-9-weigh-results,2018-10-02T21:40Z
weigh_in,https://www.ufc.com/news/official-ufc-fox-weigh-results,2018-10-02T18:08Z
weigh_in,https://www.ufc.com/news/official-ufc-fuel-tv-10-weigh-results,2018-11-05T15:10Z
weigh_in,https://www.ufc.com/news/official-ufc-fuel-tv-2-weigh-results,2018-10-02T19:39Z
weigh_in,https://www.ufc.com/news/official-ufc-fuel-tv-3-weigh-results,2018-10-02T20:41Z
weigh_in,https://www.ufc.com/news/official-ufc-fuel-tv-4-weigh-results,2018-10-02T21:20Z
weigh_in,https://www.ufc.com/news/official-ufc-fuel-tv-5-weigh-results,2018-10-02T21:23Z
weigh_in,https://www.ufc.com/news/official-ufc-fuel-tv-6-weigh-results,2018-10-02T21:27Z
weigh_in,https://www.ufc.com/news/official-ufc-fuel-tv-7-weigh-results,2018-10-02T21:31Z
weigh_in,https://www.ufc.com/news/official-ufc-fuel-tv-8-weigh-results,2018-10-02T21:33Z
weigh_in,https://www.ufc.com/news/official-ufc-fuel-tv-9-weigh-results,2018-10-02T21:34Z
weigh_in,https://www.ufc.com/news/official-ufc-fuel-tv-weigh-results,2018-10-02T19:39Z
weigh_in,https://www.ufc.com/news/official-ufc-fx-1-weigh-results,2018-10-02T19:39Z
weigh_in,https://www.ufc.com/news/official-ufc-fx-3-weigh-results,2024-09-09T22:25Z
weigh_in,https://www.ufc.com/news/official-ufc-fx-4-weigh-results,2018-09-14T12:47Z
weigh_in,https://www.ufc.com/news/official-ufc-fx-5-weigh-results,2018-10-02T21:23Z
weigh_in,https://www.ufc.com/news/official-ufc-fx-6-weigh-results,2018-10-02T21:27Z
weigh_in,https://www.ufc.com/news/official-ufc-fx-7-weigh-results,2018-11-05T15:10Z
weigh_in,https://www.ufc.com/news/official-ufc-live-6-weigh-results,2018-10-02T18:08Z
weigh_in,https://www.ufc.com/news/official-ufc-live-versus-weigh-results,2018-09-14T12:47Z
weigh_in,https://www.ufc.com/news/official-ufc-prague-weigh-results,2019-02-23T00:34Z
weigh_in,https://www.ufc.com/news/official-ufc-rio-weigh-results,2018-10-02T16:43Z
weigh_in,https://www.ufc.com/news/official-ufcr-91-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-wec-52-weigh-results,2018-09-14T12:36Z
weigh_in,https://www.ufc.com/news/official-wec-53-weigh-results,2018-09-14T12:36Z
weigh_in,https://www.ufc.com/news/official-wec-weigh-results,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-wec-weigh-results-0,2018-09-14T12:36Z
weigh_in,https://www.ufc.com/news/official-wec-weigh-results-1,2018-09-14T12:36Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-berlanga-butler-zuffa-boxing-09,2026-07-25T13:46Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-covington-buckley-ufc-fight-night-tampa,2024-12-13T18:22Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-dana-whites-contender-series-season-10,2026-08-17T16:07Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-fight-night-fiziev-torres-baku,2026-06-26T18:33Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-fight-night-sandhagen-nurmagomedov-ufc-abu-dhabi,2024-08-02T17:07Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-hill-rountree-ufc-baku,2025-06-20T16:39Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-imavov-borralho-ufc-paris,2025-09-05T08:53Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-jones-miocic-ufc-309,2024-11-15T23:30Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-lewis-teixeira-ufc-nashville,2025-07-11T18:08Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-noche-lopes-vs-silva,2026-01-13T17:22Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-road-to-ufc-season-4-semifinals-shi-vs-brasil,2025-08-21T02:35Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-road-to-ufc-season-5-opening-rounds,2026-05-28T01:11Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-259-Adesanya-Blachowicz-Nunes-Anderson-Yan-Sterling,2021-03-05T21:44Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-267-blachowicz-vs-teixeira,2021-10-29T07:49Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-269-oliveira-vs-poirier,2026-07-07T20:21Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-270-ngannou-gane-moreno-figueiredo,2022-03-25T14:25Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-273-volkanovski-vs-korean-zombie,2022-04-08T17:02Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-275-teixeira-vs-prochazka-shevchenko-vs-santos,2022-06-10T18:06Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-276-adesanya-vs-cannonier-ifw,2022-07-01T20:06Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-277-pena-vs-nunes-2-dallas,2022-07-29T19:25Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-284-makhachev-vs-volkanovski,2023-02-11T01:58Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-285-jones-vs-gane-shechenko-vs-grasso,2023-03-03T19:58Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-296-edwards-vs-covington,2024-02-15T00:18Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-298-volkanovski-vs-topuria,2024-03-08T17:17Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-300-pereira-vs-hill,2024-04-13T00:23Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-304-edwards-vs-muhammad-2,2024-07-26T17:45Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-310-pantoja-vs-asakura,2024-12-08T01:15Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-312-du-plessis-vs-strickland-2,2025-02-07T05:52Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-316-dvalishvili-vs-omalley-2,2025-06-06T23:08Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-atlanta-usman-buckley,2025-06-13T14:58Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-adesanya-imavov-saudi-arabia,2025-01-31T15:54Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-edwards-brady-london,2025-03-21T19:24Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-lewis-vs-nascimento-st-louis,2024-05-10T23:20Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-lewis-vs-spivac-vegas-65,2022-11-18T17:42Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-london-evloev-murphy,2026-03-20T10:55Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-machado-garry-vs-prates-kansas-city,2025-04-25T20:45Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-makhachev-vs-green-vegas-49,2022-03-25T14:24Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-moreno-albazi-edmonton,2024-11-02T01:31Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-moreno-erceg,2025-03-28T17:09Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-namajunas-cortez-denver,2024-07-12T18:41Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-rodriguez-lemos-vegas-64,2022-11-04T21:17Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-vettori-vs-dolidze-2-vegas-104,2025-03-15T00:00Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-vettori-vs-holland-vegas-23-espn-abc,2021-04-09T18:12Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-fight-night-walker-vs-zhang-shanghai,2025-08-22T03:08Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-perth-della-maddalena-prates,2026-05-01T17:09Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-qatar-fight-night-tsarukyan-hooker,2025-11-21T11:02Z
weigh_in,https://www.ufc.com/news/official-weigh-in-results-ufc-rochester,2019-05-17T19:22Z
weigh_in,https://www.ufc.com/news/official-weigh-results-canelo-vs-crawford,2025-09-12T17:33Z
weigh_in,https://www.ufc.com/news/official-weigh-results-cejudo-song-ufc-seattle,2025-02-22T01:34Z
weigh_in,https://www.ufc.com/news/official-weigh-results-de-ridder-allen-ufc-vancouver,2025-10-17T20:14Z
weigh_in,https://www.ufc.com/news/official-weigh-results-kape-horiguchi-vegas-119,2026-06-19T17:22Z
weigh_in,https://www.ufc.com/news/official-weigh-results-oliveira-gamrot-ufc-fight-night-rio,2025-10-10T13:33Z
weigh_in,https://www.ufc.com/news/official-weigh-results-saturdays-ufc-fox-event,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-weigh-results-silva-vs-irvin,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-311-makhachev-vs-moicano,2025-01-17T19:42Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-313-pereira-vs-ankalaev,2025-03-07T18:42Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-314-volkanovski-vs-lopes,2025-04-14T16:29Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-315-muhammad-vs-della-maddalena,2025-05-09T22:48Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-317-topuria-vs-oliveira,2025-06-27T18:33Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-318-holloway-vs-poirier-3,2025-07-18T19:16Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-319-du-plessis-vs-chimaev,2025-08-15T18:29Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-320-ankalaev-vs-pereira-2,2025-10-03T18:27Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-321-aspinall-vs-gane,2025-10-24T09:40Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-323-dvalishvili-vs-yan-2,2025-12-05T20:25Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-324-gaethje-vs-pimblett,2026-01-23T22:45Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-325-volkanovski-vs-lopes-2,2026-01-30T17:09Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-326-holloway-vs-oliveira-2,2026-03-06T19:19Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-327-prochazka-vs-ulberg,2026-04-10T17:34Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-328-chimaev-vs-strickland,2026-05-09T02:44Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-329-mcgregor-vs-holloway-2,2026-07-10T18:32Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-330-makhachev-vs-machado-garry,2026-08-14T16:35Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-86-jackson-vs-griffin,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-89,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-90,2018-09-19T14:53Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-abu-dhabi-ankalaev-guskov,2026-07-24T06:49Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-abu-dhabi-whittaker-de-ridder,2025-07-25T06:26Z
weigh_in,https://www.ufc.com/news/official-weigh-results-ufc-belgrade-medic-rodriguez-fight-night,2026-08-01T13:40Z
