archive_key,candidate_fight_id,candidate_event_id,candidate_event_name,candidate_event_date,article_candidate_index,article_url,article_title,image_url,image_alt,image_title,fighter_left_phrase,fighter_right_phrase,matched_fighter_ids,matched_fighter_names,identity_text_source,identity_text,identity_status,review_status
9daaa8708ca5c13fd79acf83.jpg,06af82bb-e57d-5022-b418-e45828e745df,98bcbf56-b0b3-5cb0-8397-205560a0e300,UFC Fight Night: Munhoz vs. Edgar,2020-08-22,537,https://www.ufc.com/news/ufc-vegas-7-official-scorecards-munhoz-edgar,UFC Vegas 7 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-08/UFC%20Fight%20Night%20Munhoz%20vs.%20Edgar%20-%20Scorecards%20-%20Minus%20vs.%20Semelsberger%5B2%5D.jpg?VersionId=L83JSzGG6CP.wBBUYe9PXGbq82jcY0H.&itok=PG3xDLHM,,,minus,semelsberger,2b33b289-30fc-529b-8e92-7e8b0647eb8a|2bae311c-449b-5622-bb2d-5ba1a7472c70,Matthew Semelsberger|Carlton Minus,image_url_scorecard_suffix,minus vs semelsberger 2,high_confidence_fight_candidate,candidate
d822c4886bfe9848aa847085.jpg,5547d090-e845-5c6a-9c62-703340e8232e,98bcbf56-b0b3-5cb0-8397-205560a0e300,UFC Fight Night: Munhoz vs. Edgar,2020-08-22,537,https://www.ufc.com/news/ufc-vegas-7-official-scorecards-munhoz-edgar,UFC Vegas 7 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-08/UFC%20Fight%20Night%20Munhoz%20vs.%20Edgar%20-%20Scorecards%20-%20Munhoz%20vs.%20Edgar.jpg?VersionId=4YkyAetRzzBJDFnVjm40erht1AmgmURp&itok=ceydw6z_,,,munhoz,edgar,1162276b-072f-5b63-ae1c-82ed42d2fffd|839c9520-1da5-58b1-91e6-63f75eab249d,Pedro Munhoz|Frankie Edgar,image_url_scorecard_suffix,munhoz vs edgar,high_confidence_fight_candidate,candidate
ec69472be5a239d6f9ef689a.jpg,655a62bc-f5c5-5d6c-9a6c-9c85da5b3b07,98bcbf56-b0b3-5cb0-8397-205560a0e300,UFC Fight Night: Munhoz vs. Edgar,2020-08-22,537,https://www.ufc.com/news/ufc-vegas-7-official-scorecards-munhoz-edgar,UFC Vegas 7 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-08/UFC%20Fight%20Night%20Munhoz%20vs.%20Edgar%20-%20Scorecards%20-%20Hubbard%20vs.%20Solecki.jpg?VersionId=iTRu2U2f9omyc4k7fAr_vkEyIqtiXJCf&itok=bwiTTEgK,,,hubbard,solecki,51525cd5-fae5-507d-b345-b0d0a0340964|6ef9378c-0d61-5578-bcef-053daba0b37a,Joe Solecki|Austin Hubbard,image_url_scorecard_suffix,hubbard vs solecki,high_confidence_fight_candidate,candidate
8e01740c233ebe03c5de96d2.jpg,0e5b1e8b-bbe3-5ab7-8e5e-6d4e157225c0,9094f27f-f4e3-5081-b2a2-cf73538027b6,UFC Fight Night: Smith vs. Rakic,2020-08-29,539,https://www.ufc.com/news/ufc-vegas-8-official-scorecards-fight-night-smith-rakic,UFC Vegas 8 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-08/UFC%20Fight%20Night%20Smith%20vs.%20Rakic%20-%20Scorecards%20-%20Lawler%20vs.%20Magny%5B1%5D.jpg?VersionId=13F_7FdOKEWhT3c3rFNNqZHe79wx1Km6&itok=2R0g8P6M,,,lawler,magny,91486c5c-db3f-5de4-af2a-b25f63a2129e|b2846c20-b99e-56fd-9e3c-6387a5affe31,Robbie Lawler|Neil Magny,image_url_scorecard_suffix,lawler vs magny 1,high_confidence_fight_candidate,candidate
c230faaa30cd698a854c6d58.jpg,68949481-79ea-5104-b6f9-4a6641a09bd4,9094f27f-f4e3-5081-b2a2-cf73538027b6,UFC Fight Night: Smith vs. Rakic,2020-08-29,539,https://www.ufc.com/news/ufc-vegas-8-official-scorecards-fight-night-smith-rakic,UFC Vegas 8 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-08/UFC%20Fight%20Night%20Smith%20vs.%20Rakic%20-%20Scorecards%20-%20Brady%20vs.%20Aguilera.jpg?VersionId=Iqv1LDXHBuAL32_q3qwXa772U3Ll5GNr&itok=gN18Kvhf,,,brady,aguilera,862b5fbb-f26a-57f7-8364-4b309e775b85|f3b23f90-9274-51eb-a33d-0b712c7cbb73,Christian Aguilera|Sean Brady,image_url_scorecard_suffix,brady vs aguilera,high_confidence_fight_candidate,candidate
efe3b710312454eab7c0d1fb.jpg,b7d816b2-cb77-585b-906d-4a324c41fb6c,9094f27f-f4e3-5081-b2a2-cf73538027b6,UFC Fight Night: Smith vs. Rakic,2020-08-29,539,https://www.ufc.com/news/ufc-vegas-8-official-scorecards-fight-night-smith-rakic,UFC Vegas 8 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-08/UFC%20Fight%20Night%20Smith%20vs.%20Rakic%20-%20Scorecards%20-%20Lamas%20vs.%20Algeo%5B2%5D.jpg?VersionId=HgDvpJlYqt5dVDhl.lLHoq1MKvxGhglX&itok=RU59UoGN,,,lamas,algeo,627605e8-765e-5308-81eb-2665d19c79af|df40fa5c-b7a7-5c63-abee-27cd5f900e8c,Bill Algeo|Ricardo Lamas,image_url_scorecard_suffix,lamas vs algeo 2,high_confidence_fight_candidate,candidate
79522a519b24f4cc7ceed4c3.jpg,bbe367e6-e202-528a-9995-e318050ec2ab,9094f27f-f4e3-5081-b2a2-cf73538027b6,UFC Fight Night: Smith vs. Rakic,2020-08-29,539,https://www.ufc.com/news/ufc-vegas-8-official-scorecards-fight-night-smith-rakic,UFC Vegas 8 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-08/UFC%20Fight%20Night%20Smith%20vs.%20Rakic%20-%20Scorecards%20-%20Pitolo%20vs.%20Kasanganay.jpg?VersionId=5oo5hF5m2n.FTb1leoCN1R0Q9Mp.bAh8&itok=eiAGXtfJ,,,pitolo,kasanganay,a1caa221-2587-55c1-bb7f-1088b773eaa5|d20dd5af-c997-564d-ba59-e16356cd8745,Maki Pitolo|Impa Kasanganay,image_url_scorecard_suffix,pitolo vs kasanganay,high_confidence_fight_candidate,candidate
8f421e2b3bb281e0ab2b66f6.jpg,fb76a883-4e9c-5bf7-9c4e-5c0ea2371c1f,9094f27f-f4e3-5081-b2a2-cf73538027b6,UFC Fight Night: Smith vs. Rakic,2020-08-29,539,https://www.ufc.com/news/ufc-vegas-8-official-scorecards-fight-night-smith-rakic,UFC Vegas 8 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-08/UFC%20Fight%20Night%20Smith%20vs.%20Rakic%20-%20Scorecards%20-%20Caceres%20vs.%20Springer%5B2%5D.jpg?VersionId=0DddGPxsfOdTJ9bTVg7od13pWMQXNSuv&itok=7mkeidpj,,,caceres,springer,65e7e7bc-a3ba-59f0-a204-44639a70b350|d1eb4479-728f-5601-afc1-7aa479ca53f1,Austin Springer|Alex Caceres,image_url_scorecard_suffix,caceres vs springer 2,high_confidence_fight_candidate,candidate
2b3424fe254a48c0dc75ec18.jpg,be08338f-4e70-58b7-bb26-93243b627503,2506d7db-5b61-59e3-9ecc-d9fc61827ca3,UFC Fight Night: Overeem vs. Sakai,2020-09-05,541,https://www.ufc.com/news/ufc-vegas-9-official-scorecards-sakai-overeem,UFC Vegas 9 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-09/UFC%20Fight%20Night%20Overeem%20vs.%20Sakai%20-%20Scorecards%20-%20Saint%20Preux%20vs.%20Menifield.jpg?VersionId=BAW1LLZz5AKAc2GD2TA4XgosJ5OmWjA_&itok=_Xss7Hfu,,,saint preux,menifield,057477e6-5160-5828-abb8-70d444ecc6c4|0671030d-26f6-5dd0-aa4c-c5f74aaab71a,Ovince Saint Preux|Alonzo Menifield,image_url_scorecard_suffix,saint preux vs menifield,high_confidence_fight_candidate,candidate
43f2096aa7be342f5c113f00.jpg,52aaf7e4-2833-56b8-8498-dec20d192ce4,1c430f01-57bc-51da-b947-a25026b16490,UFC Fight Night: Waterson vs. Hill,2020-09-12,517,https://www.ufc.com/news/ufc-vegas-10-official-scorecards-waterson-hill,UFC Vegas 10 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-09/UFC%20Fight%20Night%20Waterson%20vs.%20Hill%20-%20Scorecards%20-%20Mazo%20vs.%20Kish.jpg?VersionId=axVv1D2jDUaE081amDAxbYOVpQ9Tt6hd&itok=LJj93fOL,,,mazo,kish,23be0ad4-8577-54c1-8b3d-ce4dbe22cadb|ccbb714f-3ff8-5715-a869-a42ab1bcc38d,Sabina Mazo|Justine Kish,image_url_scorecard_suffix,mazo vs kish,high_confidence_fight_candidate,candidate
c054b7f488ecb21676e3aef8.jpg,356d571c-6629-5e32-bca4-c8b2a5068439,80421bb4-e9ab-5b1b-bbb0-a9b39ce49859,UFC Fight Night: Covington vs. Woodley,2020-09-19,519,https://www.ufc.com/news/ufc-vegas-11-official-scorecards-covington-woodley,UFC Vegas 11 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-09/UFC%20Fight%20Night%20Covington%20vs.%20Woodley%20-%20Scorecards%20-%20Espinosa%20vs.%20Dvorak.jpg?VersionId=jwjzgChn7DxhZtgD1DeaMWLgL.jR5Btk&itok=8pUk1U5P,,,espinosa,dvorak,6efa1952-739c-5032-9bb1-3423df6bc57c|f0f57466-90dd-5692-829e-512f4290b611,David Dvorak|Jordan Espinosa,image_url_scorecard_suffix,espinosa vs dvorak,high_confidence_fight_candidate,candidate
1026775bbe489e7050fa4312.jpg,3e507082-4f24-54a2-b000-64cbc6cf7f14,80421bb4-e9ab-5b1b-bbb0-a9b39ce49859,UFC Fight Night: Covington vs. Woodley,2020-09-19,519,https://www.ufc.com/news/ufc-vegas-11-official-scorecards-covington-woodley,UFC Vegas 11 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-09/UFC%20Fight%20Night%20Covington%20vs.%20Woodley%20-%20Scorecards%20-%20Bueno%20Silva%20vs.%20Romero%20Borella.jpg?VersionId=j.e.HPSiagLDvcGZNaAJt0_Ke5L8egH6&itok=wBHeParb,,,bueno silva,romero borella,334a6d9e-94e5-5a07-8fbc-528a9686a3d8|f77c89b5-7f3b-520c-a564-8d6755c00787,Mara Romero Borella|Mayra Bueno Silva,image_url_scorecard_suffix,bueno silva vs romero borella,high_confidence_fight_candidate,candidate
541de7f95c3f0f0959188526.jpg,78a21a88-210f-53ad-b650-fce711326676,80421bb4-e9ab-5b1b-bbb0-a9b39ce49859,UFC Fight Night: Covington vs. Woodley,2020-09-19,519,https://www.ufc.com/news/ufc-vegas-11-official-scorecards-covington-woodley,UFC Vegas 11 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-09/UFC%20Fight%20Night%20Covington%20vs.%20Woodley%20-%20Scorecards%20-%20Chimaev%20vs.%20Meerschaert.jpg?VersionId=cmfo_NbTqw4XFVQ52ys02VC9ZFbupKLi&itok=Mg8yQvWF,,,chimaev,meerschaert,0c6e6377-4907-52a5-bc4c-33129f2d4277|a807d4e2-3a87-5061-ac38-d80266a5ec89,Gerald Meerschaert|Khamzat Chimaev,image_url_scorecard_suffix,chimaev vs meerschaert,high_confidence_fight_candidate,candidate
acb9c5dc526d525d5133da2c.jpg,832817ee-52a6-57f8-a044-a265376b5b8f,80421bb4-e9ab-5b1b-bbb0-a9b39ce49859,UFC Fight Night: Covington vs. Woodley,2020-09-19,519,https://www.ufc.com/news/ufc-vegas-11-official-scorecards-covington-woodley,UFC Vegas 11 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-09/UFC%20Fight%20Night%20Covington%20vs.%20Woodley%20-%20Scorecards%20-%20Covington%20vs.%20Woodley%5B1%5D.jpg?VersionId=JZFkryqo6W60udy23GPDC5s3IUakdCvL&itok=sv2HNsCb,,,covington,woodley,4a27431e-2228-5637-8de0-902f3bcd7b86|5deedf5a-de44-5da0-aa07-ca722004157b,Tyron Woodley|Colby Covington,image_url_scorecard_suffix,covington vs woodley 1,high_confidence_fight_candidate,candidate
534c540251d61690a6d09304.jpg,900e4b79-f9b1-5603-ac45-bad7881f0533,80421bb4-e9ab-5b1b-bbb0-a9b39ce49859,UFC Fight Night: Covington vs. Woodley,2020-09-19,519,https://www.ufc.com/news/ufc-vegas-11-official-scorecards-covington-woodley,UFC Vegas 11 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-09/UFC%20Fight%20Night%20Covington%20vs.%20Woodley%20-%20Scorecards%20-%20Minner%20vs.%20Laramie%5B2%5D.jpg?VersionId=K_GVepbR5NxtxbWzeOiZ3DI1Wixe._q4&itok=oPiin4Dl,,,minner,laramie,1c88a745-45f2-5819-97e3-74e08c8847f8|eee833b3-b0b7-5b2c-8354-3a38f2ef139d,TJ Laramie|Darrick Minner,image_url_scorecard_suffix,minner vs laramie 2,high_confidence_fight_candidate,candidate
e69b4fe7d447b878b00c1539.jpg,a5d726a0-8baf-57f1-b57e-0a2759d83f1f,80421bb4-e9ab-5b1b-bbb0-a9b39ce49859,UFC Fight Night: Covington vs. Woodley,2020-09-19,519,https://www.ufc.com/news/ufc-vegas-11-official-scorecards-covington-woodley,UFC Vegas 11 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-09/UPDATED%20-%20UFC%20Fight%20Night%20Covington%20vs.%20Woodley%20-%20Scorecards%20-%20Dern%20vs.%20Markos.jpg?VersionId=1OdXiRhShrNJcje0wypI5nSOsXP8wA9A&itok=dIT-So9q,,,dern,markos,44a87d93-8350-523e-9c71-153daad26eaf|9160c182-a651-590f-a53a-150ccd7aa3a7,Randa Markos|Mackenzie Dern,image_url_scorecard_suffix,dern vs markos,high_confidence_fight_candidate,candidate
b2e3fb436fd3b8fc441696e9.jpg,9c15620a-8741-5c5d-a5b2-f3b702ad4c81,f295a2a8-54bd-56f8-9ef8-29eae2172553,UFC Fight Night: Holm vs. Aldana,2020-10-03,13,https://www.ufc.com/news/fight-night-holm-vs-aldana-official-scorecards-fight-island-4,Fight Night: Holm vs Aldana Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-10/UFC%20Fight%20Night%20Holm%20vs.%20Aldana%20-%20Scorecards%20-%20Vendramini%20vs.%20Ayari%5B2%5D.jpg?VersionId=wFLyc9mAfJCbsyDYshrPNEMuosK7V_te&itok=ndPOUUGj,,,vendramini,ayari,c4548d4a-86f9-5286-8a6c-8aab641b0db6|dc8b6489-8470-5fcf-ba01-4747d9c3b859,Luigi Vendramini|Jessin Ayari,image_url_scorecard_suffix,vendramini vs ayari 2,high_confidence_fight_candidate,candidate
2147cf8c7cfc9d9c1dfb9df1.jpg,0527b44d-a508-53fc-91d0-09ae2bab9ffb,87771685-1753-522e-9f0a-67123836ddfe,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10,435,https://www.ufc.com/news/ufc-fight-island-5-official-scorecards-moraes-sandhagen,UFC Fight Island 5 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-10/UFC%20Fight%20Night%20Moraes%20vs.%20Sandhagen%20-%20Scorecards%20-%20Aspinall%20vs.%20Baudot.jpg?itok=Aqj3XFDC,,,aspinall,baudot,51ee5a1b-bdc3-5bfe-8792-95711345303d|54d62e7d-4648-5374-9669-563e53c089ad,Tom Aspinall|Alan Baudot,image_url_scorecard_suffix,aspinall vs baudot,high_confidence_fight_candidate,candidate
da63b875e25b11ec5805983a.jpg,065baee0-5b93-5486-badf-25a84a8cdf75,87771685-1753-522e-9f0a-67123836ddfe,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10,435,https://www.ufc.com/news/ufc-fight-island-5-official-scorecards-moraes-sandhagen,UFC Fight Island 5 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-10/UFC%20Fight%20Night%20Moraes%20vs.%20Sandhagen%20-%20Scorecards%20-%20Kasanganay%20vs.%20Buckley.jpg?itok=aP62H2i_,,,kasanganay,buckley,03f23c63-034b-5f46-bd76-042f5f19b311|d20dd5af-c997-564d-ba59-e16356cd8745,Joaquin Buckley|Impa Kasanganay,image_url_scorecard_suffix,kasanganay vs buckley,high_confidence_fight_candidate,candidate
e4c999b4a023b09cc86afaeb.jpg,1ba1baf6-d8ac-5ee2-ba82-62ef556dc322,87771685-1753-522e-9f0a-67123836ddfe,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10,435,https://www.ufc.com/news/ufc-fight-island-5-official-scorecards-moraes-sandhagen,UFC Fight Island 5 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-10/UFC%20Fight%20Night%20Moraes%20vs.%20Sandhagen%20-%20Scorecards%20-%20AlQaisi%20vs.%20Kelley%5B1%5D.jpg?itok=6sJBrXpV,,,alqaisi,kelley,1a1f5e9c-7263-55a4-b13f-97cc87b5253b|4fa5cfdc-a13b-5e74-ba89-d2018ccc3df4,Tony Kelley|Ali AlQaisi,image_url_scorecard_suffix,alqaisi vs kelley 1,high_confidence_fight_candidate,candidate
e52308d891d150d344be8546.jpg,a7e1d836-3343-5bbd-86e6-117c1fefa9ce,87771685-1753-522e-9f0a-67123836ddfe,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10,435,https://www.ufc.com/news/ufc-fight-island-5-official-scorecards-moraes-sandhagen,UFC Fight Island 5 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-10/UFC%20Fight%20Night%20Moraes%20vs.%20Sandhagen%20-%20Scorecards%20-%20Barboza%20vs.%20Amirkhani%5B1%5D.jpg?itok=AL0M_7FB,,,barboza,amirkhani,213f04be-519b-528a-89f5-18e1817bede7|c050b018-cc74-5d05-bdf7-fbe234380fcf,Makwan Amirkhani|Edson Barboza,image_url_scorecard_suffix,barboza vs amirkhani 1,high_confidence_fight_candidate,candidate
77fae2b0d02ac7a284685e01.jpg,b1dd1b3e-1ed0-5c04-8c3b-9f0371811a01,87771685-1753-522e-9f0a-67123836ddfe,UFC Fight Night: Moraes vs. Sandhagen,2020-10-10,435,https://www.ufc.com/news/ufc-fight-island-5-official-scorecards-moraes-sandhagen,UFC Fight Island 5 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-10/UFC%20Fight%20Night%20Moraes%20vs.%20Sandhagen%20-%20Scorecards%20-%20Rothwell%20vs.%20Tybura.jpg?itok=4EBrgDoK,,,rothwell,tybura,b25be9cc-324f-54e0-aecc-a6eb99c39b7a|cb5ce76a-5297-53ca-b8b6-59169430f404,Marcin Tybura|Ben Rothwell,image_url_scorecard_suffix,rothwell vs tybura,high_confidence_fight_candidate,candidate
ce532851e6fc5ae2a1f49c43.jpg,083fc692-d48b-58e7-bebe-3e6f9a5f1673,eb5817a3-fa80-5199-b9b3-0f3b108c0891,UFC Fight Night: Ortega vs. The Korean Zombie,2020-10-17,437,https://www.ufc.com/news/ufc-fight-island-6-official-scorecards-ortega-korean-zombie-results,UFC Fight Island 6 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-10/UFC%20Fight%20Night%20Ortega%20vs.%20The%20Korean%20Zombie%20-%20Scorecards%20-%20Antigulov%20vs.%20Grishin.jpg?itok=U303JYFW,,,antigulov,grishin,18fa7db7-2a17-585a-9bcf-bdf3f409b429|5e8896ee-567b-5183-91b1-a2f86e67d51e,Maxim Grishin|Gadzhimurad Antigulov,image_url_scorecard_suffix,antigulov vs grishin,high_confidence_fight_candidate,candidate
ea3970d7993b746d6303b30c.jpg,4fe956da-101f-5525-a035-c44c76d428b1,eb5817a3-fa80-5199-b9b3-0f3b108c0891,UFC Fight Night: Ortega vs. The Korean Zombie,2020-10-17,437,https://www.ufc.com/news/ufc-fight-island-6-official-scorecards-ortega-korean-zombie-results,UFC Fight Island 6 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-10/UFC%20Fight%20Night%20Ortega%20vs.%20The%20Korean%20Zombie%20-%20Scorecards%20-%20Crute%20vs.%20Bukauskas.jpg?itok=UO1PFqeP,,,crute,bukauskas,6428a101-40a6-5d6b-8152-bc0536f871f5|95117b10-7a4b-5e99-9419-fd6a9a36f5d9,Modestas Bukauskas|Jimmy Crute,image_url_scorecard_suffix,crute vs bukauskas,high_confidence_fight_candidate,candidate
5ef5372b6f6c2b0fd4e13159.jpg,8dacb0da-727a-5fc5-8c46-450609153faf,eb5817a3-fa80-5199-b9b3-0f3b108c0891,UFC Fight Night: Ortega vs. The Korean Zombie,2020-10-17,437,https://www.ufc.com/news/ufc-fight-island-6-official-scorecards-ortega-korean-zombie-results,UFC Fight Island 6 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-10/UFC%20Fight%20Night%20Ortega%20vs.%20The%20Korean%20Zombie%20-%20Scorecards%20-%20Mullarkey%20vs.%20Ziam.jpg?itok=w9ljY5bc,,,mullarkey,ziam,422dc697-ef48-528c-94b1-e0626b915706|80d0d43e-bb99-50bc-93f7-364b6519c2e7,Jamie Mullarkey|Fares Ziam,image_url_scorecard_suffix,mullarkey vs ziam,high_confidence_fight_candidate,candidate
84c7050be6fac7fc6a7620ce.jpg,e8fbbb5e-8814-528b-97cb-f95716121c57,eb5817a3-fa80-5199-b9b3-0f3b108c0891,UFC Fight Night: Ortega vs. The Korean Zombie,2020-10-17,437,https://www.ufc.com/news/ufc-fight-island-6-official-scorecards-ortega-korean-zombie-results,UFC Fight Island 6 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-10/UFC%20Fight%20Night%20Ortega%20vs.%20The%20Korean%20Zombie%20-%20Scorecards%20-%20Gamrot%20vs.%20Kutateladze.jpg?itok=dV3M6F0A,,,gamrot,kutateladze,3e319688-0eee-59c4-863e-bb58e9c90beb|e187cb05-4b13-5d92-b039-6bdfec5553c9,Mateusz Gamrot|Guram Kutateladze,image_url_scorecard_suffix,gamrot vs kutateladze,high_confidence_fight_candidate,candidate
bc5a0a025922e43b942ccc0d.jpg,6986a8df-2705-5d9a-a1cd-6bac1d61d54a,e18661a6-7892-5498-87ec-aea67db81c04,UFC 254: Khabib vs. Gaethje,2020-10-24,395,https://www.ufc.com/news/ufc-254-official-scorecards-fight-island-khabib-gaethje,UFC 254 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-10/UFC%20254%20Khabib%20vs.%20Gaethje%20-%20Scorecards%20-%20Struve%20vs.%20Tuivasa.jpg?itok=7hAxQseX,,,struve,tuivasa,85ef675b-4f0a-5d4d-9bd2-ce2632e16d26|d6d0dc4b-299f-5e44-9700-c07766299e2c,Tai Tuivasa|Stefan Struve,image_url_scorecard_suffix,struve vs tuivasa,high_confidence_fight_candidate,candidate
4e6bcf1e86eb71ebc464f53f.jpg,9ecfac50-786a-52d6-8681-4425780eef81,e18661a6-7892-5498-87ec-aea67db81c04,UFC 254: Khabib vs. Gaethje,2020-10-24,395,https://www.ufc.com/news/ufc-254-official-scorecards-fight-island-khabib-gaethje,UFC 254 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-10/UFC%20254%20Khabib%20vs.%20Gaethje%20-%20Scorecards%20-%20Ankalaev%20vs.%20Cutelaba.jpg?itok=WNw1EOdO,,,ankalaev,cutelaba,7b22faed-b711-5e59-b0c1-345b88a3fc5b|89c654e2-3b86-577a-91fa-e9928e278b56,Ion Cutelaba|Magomed Ankalaev,image_url_scorecard_suffix,ankalaev vs cutelaba,high_confidence_fight_candidate,candidate
f9f83feb6f7c7da9892126cd.jpg,c122821a-31a6-51f6-8bae-04ebf951b813,e18661a6-7892-5498-87ec-aea67db81c04,UFC 254: Khabib vs. Gaethje,2020-10-24,395,https://www.ufc.com/news/ufc-254-official-scorecards-fight-island-khabib-gaethje,UFC 254 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-10/UFC%20254%20Khabib%20vs.%20Gaethje%20-%20Scorecards%20-%20Jojua%20vs.%20Maverick.jpg?itok=ipzkIunQ,,,jojua,maverick,a68a1ba9-4dba-54b7-921c-9e30418920c0|c28a6f50-d977-5469-9993-68ad6bcd6691,Liana Jojua|Miranda Maverick,image_url_scorecard_suffix,jojua vs maverick,high_confidence_fight_candidate,candidate
72087d90f151c53ebc624157.jpg,d85dea65-ce48-5e56-bc3f-9875ad67ff33,e18661a6-7892-5498-87ec-aea67db81c04,UFC 254: Khabib vs. Gaethje,2020-10-24,395,https://www.ufc.com/news/ufc-254-official-scorecards-fight-island-khabib-gaethje,UFC 254 Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-10/UFC%20254%20Khabib%20vs.%20Gaethje%20-%20Scorecards%20-%20Whittaker%20vs.%20Cannonier.jpg?itok=Fy53dR_f,,,whittaker,cannonier,0b9bdd7d-6c26-53b2-9bce-456ba2ca616c|7d347d9b-00d4-54b8-b04a-53b8f4e9aa92,Jared Cannonier|Robert Whittaker,image_url_scorecard_suffix,whittaker vs cannonier,high_confidence_fight_candidate,candidate
0b090488af89c8bcd8f995dd.jpg,02085c91-4f4f-5976-aceb-4305e7fb923e,2cf67c16-ac00-5e8a-9342-c40614b3a288,UFC Fight Night: Hall vs. Silva,2020-10-31,452,https://www.ufc.com/news/ufc-fight-night-hall-vs-silva-official-scorecards,UFC Fight Night Hall vs Silva Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-10/UFC%20Fight%20Night%20Hall%20vs.%20Silva%20-%20Scorecards%20-%20Jacoby%20vs.%20Ledet.jpg?itok=qbLU8Xkc,,,jacoby,ledet,83f7cde3-00bc-54f5-9e36-14467911b07f|952a7c0b-9164-55d0-a285-8412443d1cbc,Dustin Jacoby|Justin Ledet,image_url_scorecard_suffix,jacoby vs ledet,high_confidence_fight_candidate,candidate
832e7ace3ee9f45ba6266f95.jpg,cd5523f5-6fcd-5b5b-9be4-3ff357884e1f,2cf67c16-ac00-5e8a-9342-c40614b3a288,UFC Fight Night: Hall vs. Silva,2020-10-31,452,https://www.ufc.com/news/ufc-fight-night-hall-vs-silva-official-scorecards,UFC Fight Night Hall vs Silva Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-10/UFC%20Fight%20Night%20Hall%20vs.%20Silva%20-%20Scorecards%20-%20Holland%20vs.%20Ontiveros.jpg?itok=MKsDOXT1,,,holland,ontiveros,d14a01b9-d6a0-5941-ba08-22b446adab50|dd36e1f8-b02c-5337-b902-bac805c7ad93,Kevin Holland|Charlie Ontiveros,image_url_scorecard_suffix,holland vs ontiveros,high_confidence_fight_candidate,candidate
04d4bfacbad1f891cf9d51b8.jpg,e578e4fc-a5fa-571e-b786-e3a9d38d23f5,2cf67c16-ac00-5e8a-9342-c40614b3a288,UFC Fight Night: Hall vs. Silva,2020-10-31,452,https://www.ufc.com/news/ufc-fight-night-hall-vs-silva-official-scorecards,UFC Fight Night Hall vs Silva Official Scorecards,https://ufc.com/images/styles/inline/s3/2020-10/UFC%20Fight%20Night%20Hall%20vs.%20Silva%20-%20Scorecards%20-%20Strickland%20vs.%20Marshman.jpg?itok=EwM1cKlX,,,strickland,marshman,60072767-7e79-53c5-8cf6-0933ec8246ca|7829abff-9664-5ee9-a7d3-5355b64df177,Jack Marshman|Sean Strickland,image_url_scorecard_suffix,strickland vs marshman,high_confidence_fight_candidate,candidate
