archive_key,fight_id,reason,details
29068699e683cf1f5aea0f00.jpg,60933b47-b68c-55f3-9573-73db7f9a146a,not_all_judge_round_pairs_strict;not_all_score_cells_consensus;three_distinct_judges_not_reconciled,pre_candidate_gate
5884ab5a5e8366c7a80093db.jpg,0a7b981a-a885-5166-9647-e1752da506ba,not_all_judge_round_pairs_strict;not_all_score_cells_consensus,pre_candidate_gate
59c4640966c37c1ac24fbd8a.png,2445f7d8-7ed3-54ac-a84e-6db58824ccff,not_all_judge_round_pairs_strict;not_all_score_cells_consensus,pre_candidate_gate
64660568ded28012ae710c2e.jpg,1b3d5929-e188-5d42-bf6a-12648de6f530,not_all_judge_round_pairs_strict;not_all_score_cells_consensus,pre_candidate_gate
ce532851e6fc5ae2a1f49c43.jpg,083fc692-d48b-58e7-bebe-3e6f9a5f1673,not_all_judge_round_pairs_strict;not_all_score_cells_consensus;three_distinct_judges_not_reconciled,pre_candidate_gate
cf96c44df235977fd68039ed.jpeg,4f246a07-3213-5dca-bc92-2fdf9f7c8de1,not_all_judge_round_pairs_strict;not_all_score_cells_consensus;three_distinct_judges_not_reconciled,pre_candidate_gate
