fightmetric_id,raw_color,round,resource_id,drupal_internal_id,reason,field,raw_value,details
2977,1,3,3260901a-ea85-4249-9da5-dff5403ef5c8,36880,missing_canonical_fight_identity,,,
2978,0,1,3d9e2ce8-d7a4-4be9-8729-e36d515c6ede,36719,missing_canonical_fight_identity,,,
2978,0,2,c3cd4d4c-6c95-4a2c-b028-92c4d261c755,36720,missing_canonical_fight_identity,,,
2978,0,3,9fc94ce1-22e1-443c-8c2b-8d9207e7de39,36721,missing_canonical_fight_identity,,,
2978,1,1,66c6e8c4-a3ea-43f3-9040-87652ffeb26b,36722,missing_canonical_fight_identity,,,
2978,1,2,7c1fab7a-a1c6-4896-8d1a-d114539f9790,36723,missing_canonical_fight_identity,,,
2978,1,3,2139747e-92eb-4af2-9805-f2dc4cd132ba,36724,missing_canonical_fight_identity,,,
2999,0,1,ebe438de-c158-4dd3-b4ea-fec7197f0d89,36945,missing_canonical_fight_identity,,,
2999,0,2,cf798406-159f-4dad-9261-1e249b21955d,36946,missing_canonical_fight_identity,,,
2999,0,3,9a8c6e8e-1a1d-4685-98ad-c1db2386135e,36947,missing_canonical_fight_identity,,,
2999,1,1,befafd39-eeff-45b3-bed2-4ff71bb0ddef,36948,missing_canonical_fight_identity,,,
2999,1,2,cc1e84e8-df56-482b-bf58-e3b4f27aa6e9,36949,missing_canonical_fight_identity,,,
2999,1,3,9eb5f470-4b67-4682-b4f5-983406d64472,36950,missing_canonical_fight_identity,,,
3015,0,1,a54b3ef9-fae2-48f9-8f75-3a60c6d40453,37019,missing_canonical_fight_identity,,,
3015,0,2,9bedcaab-0ef9-46be-94da-74bad46d55f4,37020,missing_canonical_fight_identity,,,
3015,0,3,ab2b8676-39c8-422c-8084-c926d44748f7,37021,missing_canonical_fight_identity,,,
3015,1,1,c174d365-5f18-4f46-8168-b1b9c398480c,37022,missing_canonical_fight_identity,,,
3015,1,2,79e6c5f2-5994-4a5c-b0f5-cece448993bd,37023,missing_canonical_fight_identity,,,
3015,1,3,6e3636bd-2092-4487-914b-d66d6a05b0d6,37024,missing_canonical_fight_identity,,,
3087,0,1,e9150a07-3932-4d51-bcf9-02f629ade309,37093,missing_canonical_fight_identity,,,
3087,0,2,899e252a-0ae6-41cf-b3f8-5ebda2061552,37094,missing_canonical_fight_identity,,,
3087,0,3,c2543b4a-ce4a-466c-b8fa-b3f14a54a388,37095,missing_canonical_fight_identity,,,
3087,1,1,1fb2b142-b3ce-4f4e-a8a0-19ffb9e25b2a,37096,missing_canonical_fight_identity,,,
3087,1,2,17153d74-dc22-47ee-a0d9-c2a7ba11241f,37097,missing_canonical_fight_identity,,,
3087,1,3,30ed4c11-8e57-44d1-95f7-a1e5455a6dad,37098,missing_canonical_fight_identity,,,
311,0,1,c31a1440-9b2c-4ce5-bc26-61de94650fe3,32517,missing_canonical_fight_identity,,,
311,0,2,129a8863-7828-4d1e-8637-197e076ea689,32518,missing_canonical_fight_identity,,,
311,0,3,839b3be2-2e78-4d9f-8bb6-4e85290bd8a9,32519,missing_canonical_fight_identity,,,
311,1,1,d5f65b4b-558a-481f-93e2-8902f91a0a9c,32520,missing_canonical_fight_identity,,,
311,1,2,8b0d460c-7ce8-4791-80bc-eb67bbd8a3d2,32521,missing_canonical_fight_identity,,,
311,1,3,80fbc5e8-ec34-4132-892d-d0e8da1d7fc9,32522,missing_canonical_fight_identity,,,
312,0,1,24df7c5f-2e5c-493e-b218-cb4e69a9c470,65797,unresolved_duplicate_source_version,,,version_count=2
312,0,1,e12b9663-2686-4f42-acd5-19f31a45134a,32501,unresolved_duplicate_source_version,,,version_count=2
312,0,2,3eb5a5c8-d4fd-4a7f-a20f-6d9288c0465c,65798,unresolved_duplicate_source_version,,,version_count=2
312,0,2,a0bfb0d3-7f75-4160-b09e-f25484c10a4f,32502,unresolved_duplicate_source_version,,,version_count=2
312,0,3,e87d90a7-d902-4326-bdcb-4171cefdf7a3,65799,unresolved_duplicate_source_version,,,version_count=2
312,0,3,ff8ba40c-4a05-40af-a484-d08ad74dbb72,32503,unresolved_duplicate_source_version,,,version_count=2
312,0,4,6b80dab7-c842-4c39-9f45-75a03d15b0d6,32504,unresolved_duplicate_source_version,,,version_count=2
312,0,4,e7e97318-2c4c-47e9-a6ec-847f2cbb50e6,65800,unresolved_duplicate_source_version,,,version_count=2
312,0,5,42afb64f-2fa5-4b10-88ab-b0dee44109b8,32505,unresolved_duplicate_source_version,,,version_count=2
312,0,5,e7e08a7c-ff29-41e4-a191-1d3c38590308,65801,unresolved_duplicate_source_version,,,version_count=2
312,1,1,9cd7f54b-5af5-4fdf-8494-58aafff38f13,32506,unresolved_duplicate_source_version,,,version_count=2
312,1,1,df0b62d0-80b2-4338-a7ac-1e91f33bed42,65802,unresolved_duplicate_source_version,,,version_count=2
312,1,2,c3b01aa5-e50a-4d21-ab80-b4da54d0a02b,32507,unresolved_duplicate_source_version,,,version_count=2
312,1,2,d577a75f-9809-4ac9-8bf5-d6a451a603b6,65803,unresolved_duplicate_source_version,,,version_count=2
312,1,3,9210822c-ff81-468b-bcb3-75fa867a0be3,32508,unresolved_duplicate_source_version,,,version_count=2
312,1,3,bf3e80c8-736f-4a83-97fa-877c431165dd,65804,unresolved_duplicate_source_version,,,version_count=2
312,1,4,3fb50a92-f149-40f4-82cc-7e9e6a2f48c8,32509,unresolved_duplicate_source_version,,,version_count=2
312,1,4,7b2baa6d-553b-4bc5-b894-5350068a484e,65805,unresolved_duplicate_source_version,,,version_count=2
312,1,5,8b8a7be6-1aec-4323-ba4d-a7baa73a82d2,65806,unresolved_duplicate_source_version,,,version_count=2
312,1,5,ebef87cc-11ce-4a95-ab62-9c5c5e653398,32510,unresolved_duplicate_source_version,,,version_count=2
3124,0,1,93ad58fe-5eb8-4afc-acae-f2d90cdce130,37239,missing_canonical_fight_identity,,,
3124,0,2,00e59df6-b46e-48bb-9231-13d2c4f2d405,37240,missing_canonical_fight_identity,,,
3124,0,3,d1d3f59f-f550-4ba9-b763-5ff610ae245d,37241,missing_canonical_fight_identity,,,
3124,1,1,7b8da538-7d73-4d9c-ace5-8b8c446f21b3,37242,missing_canonical_fight_identity,,,
3124,1,2,045dd7d4-8ba0-4c9d-87fe-8cdc8a8c4022,37243,missing_canonical_fight_identity,,,
3124,1,3,2da3bc72-70df-46c8-b5d5-4b1918e7bcde,37244,missing_canonical_fight_identity,,,
3143,0,1,7ee8a118-6bf6-4b79-ac81-81d7cec1df90,37403,missing_canonical_fight_identity,,,
3143,0,2,9fe497f8-97d5-45a2-b010-fffebda8bbd5,37404,missing_canonical_fight_identity,,,
3143,0,3,232aaa4f-4dc5-4211-9f02-e0e77017338c,37405,missing_canonical_fight_identity,,,
3143,1,1,0f30ed36-2111-48d1-8539-24682d9f546e,37406,missing_canonical_fight_identity,,,
3143,1,2,f5b86e92-b76c-424e-82d1-4d5b687420dd,37407,missing_canonical_fight_identity,,,
3143,1,3,50a33605-1fe0-4a0f-bcb9-3e45eccbfb44,37408,missing_canonical_fight_identity,,,
317,0,1,0cb43736-4919-4444-b579-0a650004e0b6,32455,missing_canonical_fight_identity,,,
317,0,2,0953a3c0-57a1-4901-ab6d-18276d629400,32456,missing_canonical_fight_identity,,,
317,1,1,57198111-fe89-41e3-b5ca-a744b8b94793,32457,missing_canonical_fight_identity,,,
317,1,2,174a2419-96cd-4d10-a8a3-18ac21269ba4,32458,missing_canonical_fight_identity,,,
3171,0,1,33f8f359-6d45-4cb8-8a1d-f943ef5b60f7,37069,missing_canonical_fight_identity,,,
3171,0,2,66dfb00e-d75b-478e-9a3a-f34cca98ed38,37070,missing_canonical_fight_identity,,,
3171,0,3,9f36d7dc-cf01-4643-b33d-b85411e62c36,37071,missing_canonical_fight_identity,,,
3171,1,1,71de7018-ff7c-459d-a677-43e60331e5ad,37072,missing_canonical_fight_identity,,,
3171,1,2,616d54bf-81cd-412d-b751-52bbbf7c83a6,37073,missing_canonical_fight_identity,,,
3171,1,3,27da9714-5748-4e78-bb80-22a419643ba0,37074,missing_canonical_fight_identity,,,
3181,0,1,21d4e605-018d-4f8a-a98c-87002e6b9995,56639,unresolved_duplicate_source_version,,,version_count=2
3181,0,1,61a0b261-21b5-4bf6-87b8-1c25badbfab8,37161,unresolved_duplicate_source_version,,,version_count=2
3181,1,1,958387eb-67d1-4741-803d-db1211b1ef8c,37162,unresolved_duplicate_source_version,,,version_count=2
3181,1,1,ea640fd9-de65-4e01-a8fb-c9fb7f0713ab,56640,unresolved_duplicate_source_version,,,version_count=2
319,0,1,d066310a-a59b-4e3a-a304-8cf69a512506,32465,missing_canonical_fight_identity,,,
319,0,2,ae62b5e3-21dd-4236-813e-26496095b2fc,32466,missing_canonical_fight_identity,,,
319,1,1,215c8253-07b2-44d6-abc9-5eb8f2726324,32467,missing_canonical_fight_identity,,,
319,1,2,1a8b348a-8bd3-4413-9f61-537a2e370380,32468,missing_canonical_fight_identity,,,
32,0,1,32e78f8b-f136-4cc7-902e-172bed1da287,34347,missing_canonical_fight_identity,,,
32,1,1,9ad4b414-b934-4599-a3ed-3e52bf7af9de,34348,missing_canonical_fight_identity,,,
3260,0,1,12762e6c-5ce5-41e2-9b23-bd749f461a94,37449,missing_canonical_fight_identity,,,
3260,0,2,3db37bdf-1ac3-408f-b78e-e14e437bcb8f,37450,missing_canonical_fight_identity,,,
3260,0,3,8426f88e-11fe-46b6-aa7f-02d9149ff5f4,37451,missing_canonical_fight_identity,,,
3260,1,1,093b1e26-4ec8-40b8-acad-f5ca4b3251f6,37452,missing_canonical_fight_identity,,,
3260,1,2,87e39d9e-9f70-443b-8d5c-2cc5f818d5a6,37453,missing_canonical_fight_identity,,,
3260,1,3,4117dcb3-4cb8-491c-a007-ad024be61341,37454,missing_canonical_fight_identity,,,
3282,0,1,133c56d7-968a-40dc-be13-431e9b31f4ff,37527,missing_canonical_fight_identity,,,
3282,0,2,fe92c200-1d8c-4cf7-8aea-1e5132178882,37528,missing_canonical_fight_identity,,,
3282,0,3,9d7c6b79-a1c0-4d78-b938-f98c6bd687a9,37529,missing_canonical_fight_identity,,,
3282,1,1,52178410-f75f-4c81-9fc3-061c50432c27,37530,missing_canonical_fight_identity,,,
3282,1,2,eacadf4b-a68e-44b6-a945-8b2a75959af6,37531,missing_canonical_fight_identity,,,
3282,1,3,262cdd27-df95-40b4-9fad-7949a83403bd,37532,missing_canonical_fight_identity,,,
3314,0,1,5d3416ba-1cb1-489b-9df5-154dfd2976f3,37815,missing_canonical_fight_identity,,,
3314,1,1,1cbc368c-fa7a-45ba-887d-ad513a2ccc45,37816,missing_canonical_fight_identity,,,
3317,0,1,1b1ab839-d937-496c-820f-ec913c1cfc25,37635,missing_canonical_fight_identity,,,
3317,0,2,05ce5c7d-5101-4794-a8bd-b1b06e0f9eb2,37636,missing_canonical_fight_identity,,,
3317,0,3,d93ec522-efd1-47b0-bc74-1a910b350737,37637,missing_canonical_fight_identity,,,
3317,1,1,521b1f97-6dac-460e-b8a7-cff8f683ebc9,37638,missing_canonical_fight_identity,,,
3317,1,2,ecda8615-8ae7-4f11-b758-f49a4e76fc9c,37639,missing_canonical_fight_identity,,,
3317,1,3,a8e9eb49-5c63-4d07-86f9-8e7dbb71c385,37640,missing_canonical_fight_identity,,,
3320,0,1,ef20105a-01bd-40fc-bf12-3dc72f68eadb,37631,missing_canonical_fight_identity,,,
3320,1,1,7fac1f44-d7a4-48cd-bf89-2df4433babc6,37632,missing_canonical_fight_identity,,,
3332,0,1,bd757cce-7893-4dc4-9b84-acd0961c1cfe,37909,missing_canonical_fight_identity,,,
3332,0,2,fe41c1cf-da5f-49ad-8725-7aa1e69e3908,37910,missing_canonical_fight_identity,,,
3332,0,3,f0227223-534c-45c2-8864-8e0da9e36155,37911,missing_canonical_fight_identity,,,
3332,1,1,84a0ba68-6b6c-4c2b-9113-c798ac9cbcbf,37912,missing_canonical_fight_identity,,,
3332,1,2,05181c2a-848d-41e4-9850-761c070de847,37913,missing_canonical_fight_identity,,,
3332,1,3,ada96657-ef0b-4f13-9eb7-34d8eb0d7f4e,37914,missing_canonical_fight_identity,,,
3333,0,1,141c0224-f2fd-4e3b-a4ff-1954108960d9,37779,missing_canonical_fight_identity,,,
3333,0,2,6cbd7420-970a-4866-bfb5-0a6d830654b1,37780,missing_canonical_fight_identity,,,
3333,0,3,abd6d259-822a-4794-96ad-164ff68704df,37781,missing_canonical_fight_identity,,,
3333,1,1,3c4c58bc-d6a6-45c5-a7d6-73f8cd557844,37782,missing_canonical_fight_identity,,,
3333,1,2,89b7fe80-f46d-43c2-828f-35c676eb1ba2,37783,missing_canonical_fight_identity,,,
3333,1,3,fe0801cc-7dde-4a18-809b-650682c4463f,37784,missing_canonical_fight_identity,,,
3339,0,1,32c7ab3d-93d3-4bec-b04d-9c5dd10e29b8,37921,missing_canonical_fight_identity,,,
3339,0,2,d4c071dc-a88c-4ccb-8c8e-58e0bb196be8,37922,missing_canonical_fight_identity,,,
3339,0,3,35d34c6e-2e87-4135-a1ac-0b7f026244f6,37923,missing_canonical_fight_identity,,,
3339,1,1,c2375da4-61fb-4e43-a90e-8e28ad52d0fb,37924,missing_canonical_fight_identity,,,
3339,1,2,22ee9dc1-770e-4f0c-852e-fddcd1035059,37925,missing_canonical_fight_identity,,,
3339,1,3,3161fdae-7bf1-48f4-b3c9-243a207a2b57,37926,missing_canonical_fight_identity,,,
3372,0,1,24ce447b-35f7-4743-bd80-86921ff28928,38055,missing_canonical_fight_identity,,,
3372,0,2,f119c1ef-7595-4457-a9f5-ed32150dab54,38056,missing_canonical_fight_identity,,,
3372,0,3,e1707127-768b-49a0-99ab-999a9d2d7e7c,38057,missing_canonical_fight_identity,,,
3372,1,1,d0b02878-7b28-4a53-874b-65596d6045d6,38058,missing_canonical_fight_identity,,,
3372,1,2,c75173ee-1b72-485e-ae91-f22109ed8f3a,38059,missing_canonical_fight_identity,,,
3372,1,3,02002440-7508-4aa7-aa83-4f2fe171f624,38060,missing_canonical_fight_identity,,,
339,0,1,9d88e208-f2b1-4c09-8f83-43c2ea48c884,32431,missing_canonical_fight_identity,,,
339,1,1,ac8313bf-4422-4d8f-ae1c-9f6c8262ca92,32432,missing_canonical_fight_identity,,,
340,0,1,5f249457-27fe-496f-aa17-b2ca01e6a24a,32439,missing_canonical_fight_identity,,,
340,1,1,4bcfe68a-4cbd-47ba-b083-fbb6da119c33,32440,missing_canonical_fight_identity,,,
3401,0,1,e6247361-c774-4930-ad19-09b556617756,38137,missing_canonical_fight_identity,,,
3401,0,2,ea37f21d-8084-4b0d-a079-228f13bb5751,38138,missing_canonical_fight_identity,,,
3401,0,3,6388b74e-3588-4882-a274-81e6dba54822,38139,missing_canonical_fight_identity,,,
3401,1,1,8a5972cd-033c-4ee6-8619-a0b93a8396d0,38140,missing_canonical_fight_identity,,,
3401,1,2,67c88446-7bfa-40f5-8c97-8356ab7bb0fb,38141,missing_canonical_fight_identity,,,
3401,1,3,4adc7c8e-14b5-4cb1-a79c-7df935f2fc36,38142,missing_canonical_fight_identity,,,
3403,0,1,93e52294-a5b0-43b3-a1d0-27c1c0a884f0,38089,missing_canonical_fight_identity,,,
3403,0,2,8efabafa-87a1-4106-839b-fdaba1bd6766,38090,missing_canonical_fight_identity,,,
3403,0,3,2fbfa54c-0fba-43db-872f-5950d4922fd5,38091,missing_canonical_fight_identity,,,
3403,1,1,97b7f362-f414-4a02-86b8-123d1da41e4d,38092,missing_canonical_fight_identity,,,
3403,1,2,a21a56d4-928d-4db2-b4fc-9bee8bef2d35,38093,missing_canonical_fight_identity,,,
3403,1,3,07289ae1-db8b-4479-8250-fa2350146281,38094,missing_canonical_fight_identity,,,
3407,0,1,070cd9df-a099-4b04-84a5-0ea21b301a4c,38113,missing_canonical_fight_identity,,,
3407,0,2,2e178ef6-df37-4290-80cc-d63a1085569b,38114,missing_canonical_fight_identity,,,
3407,0,3,15cb0276-ce23-45af-af6c-36e23503d612,38115,missing_canonical_fight_identity,,,
3407,1,1,46ad5b49-c913-4da7-8817-b67e93bceccf,38116,missing_canonical_fight_identity,,,
3407,1,2,6d2398f6-4d7e-4d10-a714-9830053897d8,38117,missing_canonical_fight_identity,,,
3407,1,3,520f1e08-254a-48f6-a3cc-ca04be12a275,38118,missing_canonical_fight_identity,,,
341,0,1,892eafb7-c8e2-41d2-a8d7-c9984fc225ea,32435,missing_canonical_fight_identity,,,
341,1,1,41b17b0e-2c5f-4f9b-8819-22264e2e61e8,32436,missing_canonical_fight_identity,,,
3418,0,1,1f0ed40b-8f06-4c36-9256-af61efc90e41,38267,missing_canonical_fight_identity,,,
3418,0,2,701b36b3-e98f-4770-91af-a2f612af6c9f,38268,missing_canonical_fight_identity,,,
3418,0,3,c7f7a5a0-c619-46a7-96a2-1e7eb8ae9006,38269,missing_canonical_fight_identity,,,
3418,1,1,3e08ceb4-57b4-49fc-afbe-edafadc6b196,38270,missing_canonical_fight_identity,,,
3418,1,2,fdb31ad1-02cc-4c51-80b1-cddab66c7c20,38271,missing_canonical_fight_identity,,,
3418,1,3,472fa5d8-13b5-4354-a1f5-29e70df9d55d,38272,missing_canonical_fight_identity,,,
342,0,1,bfed4448-b657-47f6-abf2-7f5053bf9338,32397,missing_canonical_fight_identity,,,
342,1,1,1aa758e0-36c1-481f-864b-e06aa3910c29,32398,missing_canonical_fight_identity,,,
343,0,1,5a93c542-cae0-49d3-bfb0-526b9112783a,32419,missing_canonical_fight_identity,,,
343,1,1,a534e91a-cb0f-4235-a721-0016c889f980,32420,missing_canonical_fight_identity,,,
344,0,1,3e3d81ba-5faf-4d48-b6e3-0f794156c902,32409,missing_canonical_fight_identity,,,
344,1,1,c424aef0-176e-4646-b277-4d2feb728736,32410,missing_canonical_fight_identity,,,
3444,0,1,4657f38d-4b98-48c9-b080-adbd5722b676,38229,missing_canonical_fight_identity,,,
3444,0,2,e79265a4-5b54-4e48-a868-ccd134aa562f,38230,missing_canonical_fight_identity,,,
3444,1,1,bf49e3ae-d920-49db-8b1d-258b301b20aa,38231,missing_canonical_fight_identity,,,
3444,1,2,0b26f9a1-06d9-4f4f-ba8f-de2fbdd5d318,38232,missing_canonical_fight_identity,,,
345,0,1,07629066-f64f-443d-8887-9a68d759efb6,32413,missing_canonical_fight_identity,,,
345,0,2,aacc5c77-2d82-4942-a143-bcdbf8b7ebbb,32414,missing_canonical_fight_identity,,,
345,1,1,d43ec9d3-b04a-4f08-8687-63bc73cda0f8,32415,missing_canonical_fight_identity,,,
345,1,2,cfaf55b6-ce24-4b51-b6b6-bb43d666a421,32416,missing_canonical_fight_identity,,,
3453,0,1,eb513e5a-d67f-47e2-9864-bfd6eb189045,37985,missing_canonical_fight_identity,,,
3453,0,2,9209638f-28f8-4131-8a5e-c943149f39e7,37986,missing_canonical_fight_identity,,,
3453,0,3,5e17e50a-b453-427d-8d24-d08880c6472a,37987,missing_canonical_fight_identity,,,
3453,1,1,1c34e84b-7048-4779-8887-3880d52a6f0e,37988,missing_canonical_fight_identity,,,
3453,1,2,e3b0cba0-b5b5-4c73-96e5-af0c4430c9d8,37989,missing_canonical_fight_identity,,,
3453,1,3,c712a8b4-4742-4288-8464-b728aab94ef6,37990,missing_canonical_fight_identity,,,
346,0,1,cbbaa9c7-cc07-445f-a859-c9502d783264,32401,missing_canonical_fight_identity,,,
346,0,2,decafce6-428e-419d-afe5-6ab31e614277,32402,missing_canonical_fight_identity,,,
346,0,3,acafe261-f14b-4a11-993c-4f699f3fb955,32403,missing_canonical_fight_identity,,,
346,1,1,1b4afea4-3abc-4f65-b249-aa8ad74b78b7,32404,missing_canonical_fight_identity,,,
346,1,2,7aef1ce6-5db8-4f07-99d5-a4d4c9800b3e,32405,missing_canonical_fight_identity,,,
346,1,3,ae69e587-7f7d-424b-883a-7ce445332b48,32406,missing_canonical_fight_identity,,,
3469,0,1,915e6c36-28bd-4c55-a881-62e227267187,38041,unresolved_duplicate_source_version,,,version_count=2
3469,0,1,a06bd694-b26b-4040-9d43-848d6709061b,56643,unresolved_duplicate_source_version,,,version_count=2
3469,0,2,2e01d071-3de4-4ae7-a43f-7483280074cd,38042,unresolved_duplicate_source_version,,,version_count=2
3469,0,2,d1aa90e9-31ad-4550-a42e-88105c9a91a8,56644,unresolved_duplicate_source_version,,,version_count=2
3469,1,1,512a971e-ab32-4c3c-b29f-b1d8952e34a8,38043,unresolved_duplicate_source_version,,,version_count=2
3469,1,1,f9e09984-22d2-4d70-8a70-c149d31b6ab1,56645,unresolved_duplicate_source_version,,,version_count=2
3469,1,2,255389f6-1f27-4471-b5b4-135ee91dc40d,56646,unresolved_duplicate_source_version,,,version_count=2
3469,1,2,5920d4bd-fee8-4c49-9fe9-30d70a557e1d,38044,unresolved_duplicate_source_version,,,version_count=2
347,0,1,b06a8a40-d050-404e-b69a-065c8856270e,32423,missing_canonical_fight_identity,,,
347,0,2,f67d7ebc-0165-470c-a552-61139671f83c,32424,missing_canonical_fight_identity,,,
347,0,3,71494a72-6862-47b4-b3d8-9fa6cdfe4b16,32425,missing_canonical_fight_identity,,,
347,1,1,97ce6dc4-8eed-4cd9-8a8a-5c24a66bdb81,32426,missing_canonical_fight_identity,,,
347,1,2,91bdcca8-bde0-40e7-ba53-9fdd016cfe22,32427,missing_canonical_fight_identity,,,
347,1,3,ad04ba25-f2c0-49ea-afd7-f2b6202c13fc,32428,missing_canonical_fight_identity,,,
3483,0,1,78a0f810-b379-45d8-91e8-fb6be327e5bb,38515,missing_canonical_fight_identity,,,
3483,0,2,b4778181-301a-4236-9d8c-542cdbdbe939,38516,missing_canonical_fight_identity,,,
3483,0,3,93fb5cc9-0ce5-4d0e-ad49-76e43824fd77,38517,missing_canonical_fight_identity,,,
3483,1,1,eb2c66ab-bcb8-4b5b-b199-18b8a999e33d,38518,missing_canonical_fight_identity,,,
3483,1,2,f2804cee-0108-455c-8c07-7994443b66ae,38519,missing_canonical_fight_identity,,,
3483,1,3,8018946b-d6a7-4322-9e0d-406a5335d8e2,38520,missing_canonical_fight_identity,,,
349,0,1,5c228a3f-cc64-4f40-8e83-45d27db8cc4a,33543,missing_canonical_fight_identity,,,
349,1,1,5dc57374-9bbe-41ba-81a3-7fbd29c1c2b6,33544,missing_canonical_fight_identity,,,
3491,0,1,43549628-dea7-438c-89c9-99798381ce58,38249,missing_canonical_fight_identity,,,
3491,0,2,76148a51-4725-4e11-abc3-505193d83364,38250,missing_canonical_fight_identity,,,
3491,0,3,ab7db389-6548-461d-8f52-ce1e2a99f766,38251,missing_canonical_fight_identity,,,
3491,1,1,b8982b26-a71e-4367-a76f-05e9c4d76789,38252,missing_canonical_fight_identity,,,
3491,1,2,fbce07a0-a6a7-4a5a-a800-3930d65d08d4,38253,missing_canonical_fight_identity,,,
3491,1,3,a7b4d225-1445-481d-ad4b-6ff4574cc663,38254,missing_canonical_fight_identity,,,
3521,0,1,95a26e6a-078a-433f-8604-fd5337950eb9,38333,missing_canonical_fight_identity,,,
3521,0,2,c7fa73fe-e193-4a29-890d-bff8ea6bc714,38334,missing_canonical_fight_identity,,,
3521,0,3,b54b6351-5d4d-4a50-887b-d9d7073c16d4,38335,missing_canonical_fight_identity,,,
3521,1,1,9827bb50-0220-41bf-83d3-a3d0714044b7,38336,missing_canonical_fight_identity,,,
3521,1,2,eac66bdb-f599-4500-ae0b-b0d0fe3044bf,38337,missing_canonical_fight_identity,,,
3521,1,3,c9c60eda-81ac-45e2-a797-1c142d3f76de,38338,missing_canonical_fight_identity,,,
3525,0,1,3014f2e2-32df-4bee-a337-aed3aa34b57a,56649,unresolved_duplicate_source_version,,,version_count=2
3525,0,1,9c339a5a-c699-44de-8786-b77c895f04d5,38457,unresolved_duplicate_source_version,,,version_count=2
3525,1,1,baeca570-a10c-404f-9e7b-b315beedea08,56650,unresolved_duplicate_source_version,,,version_count=2
3525,1,1,d36f92c6-d295-4ae6-b11b-ddd6ad118db7,38458,unresolved_duplicate_source_version,,,version_count=2
3533,0,1,dbe00814-fd42-4e7f-91c3-c51980128c69,38733,missing_canonical_fight_identity,,,
3533,1,1,5929ab1a-8f8c-4505-82a2-6d0601202fa7,38734,missing_canonical_fight_identity,,,
3535,0,1,43e15da0-52d1-4566-a925-52fa33d47553,38391,missing_canonical_fight_identity,,,
3535,0,2,121705f3-e188-40e8-bfac-5eaf2d4fec23,38392,missing_canonical_fight_identity,,,
3535,0,3,ee6144db-ccaf-43f6-9fc1-a63d366de355,38393,missing_canonical_fight_identity,,,
3535,1,1,4745c857-f92c-434d-9139-4e4ae67a4ec3,38394,missing_canonical_fight_identity,,,
3535,1,2,c2b5ea97-1280-4937-8186-22f7cf589bee,38395,missing_canonical_fight_identity,,,
3535,1,3,0c14b2d0-6fb9-4dd2-9c60-ea5290555488,38396,missing_canonical_fight_identity,,,
3547,0,1,f648b8fd-f090-4eed-975a-49b9d5d9c56f,38557,missing_canonical_fight_identity,,,
3547,0,2,3e229297-6b1d-40f9-b29c-679390d33121,38558,missing_canonical_fight_identity,,,
3547,0,3,5fa3be08-08b9-4733-bd92-848d69feacbd,38559,missing_canonical_fight_identity,,,
3547,1,1,7b0b30e8-44d9-40d1-8be8-1f4aeb3e0ff6,38560,missing_canonical_fight_identity,,,
3547,1,2,fce3fe6b-a08a-49d4-91c5-c225896b2998,38561,missing_canonical_fight_identity,,,
3547,1,3,7e9038da-87ef-4c57-afc1-f54391d8c956,38562,missing_canonical_fight_identity,,,
3549,0,1,5eb6a745-3c3e-4142-bf00-2ef2383314d9,38373,missing_canonical_fight_identity,,,
3549,0,2,09294541-d926-4e3c-833e-f8ea780f21ce,38374,missing_canonical_fight_identity,,,
3549,0,3,86c6b777-37cd-4cfd-96aa-1e4acaff2493,38375,missing_canonical_fight_identity,,,
3549,0,4,7e92abfb-9fea-4a98-a81a-7b3b588438a3,38376,missing_canonical_fight_identity,,,
3549,1,1,f9b4b8ca-d61e-4507-96cf-4abe10501c98,38377,missing_canonical_fight_identity,,,
3549,1,2,43df067c-0edf-42d2-8ee1-d7bb4eceb947,38378,missing_canonical_fight_identity,,,
3549,1,3,33b09979-15aa-44de-a253-654d5efa1a2d,38379,missing_canonical_fight_identity,,,
3549,1,4,f69fa6c6-eb5d-45a4-b804-0b4da03a1642,38380,missing_canonical_fight_identity,,,
3561,0,1,4b1ca96d-d9ec-43d3-ae03-6be27eb00a81,38523,missing_canonical_fight_identity,,,
3561,0,2,18cdef39-6321-4928-8f90-e0818e4a317d,38524,missing_canonical_fight_identity,,,
3561,0,3,9ce61f68-d00b-48ff-88b8-222e45974d8b,38525,missing_canonical_fight_identity,,,
3561,1,1,56233c80-ab6e-4b7e-88b7-e15e3ce289c6,38526,missing_canonical_fight_identity,,,
3561,1,2,34cc8d38-106d-4e81-a3ab-90d85e61a06e,38527,missing_canonical_fight_identity,,,
3561,1,3,9a386809-5051-4970-b6ab-9668a094cf14,38528,missing_canonical_fight_identity,,,
3567,0,1,bc34abc4-ad45-4ba3-820a-46d16dcd01c8,38485,missing_canonical_fight_identity,,,
3567,0,2,723b3520-03a5-47df-9943-ac4b1a1d59aa,38486,missing_canonical_fight_identity,,,
3567,1,1,1fa958c2-4d29-49c7-87f0-03836923a84c,38487,missing_canonical_fight_identity,,,
3567,1,2,8ddf966c-8732-4ed4-8806-aa47f89b39a1,38488,missing_canonical_fight_identity,,,
357,0,1,30a95c64-ff13-4365-b80f-48267cfd4eee,33587,missing_canonical_fight_identity,,,
357,0,2,921c4e8f-aeff-4d4c-b29e-aef4da37f274,33588,missing_canonical_fight_identity,,,
357,0,3,5b860bf9-3598-4c4c-9bc8-ba593c1a61b5,33589,missing_canonical_fight_identity,,,
357,1,1,7f7d0280-8d4c-40ac-af59-f440f859d435,33590,missing_canonical_fight_identity,,,
