ufc_athlete_uuid,fightmetric_id,official_fight_appearances,disposition,exact_trusted_match_count,matched_canonical_ids,matched_source_names,crosswalk_disposition
3d2e1b80-5688-44ae-b1e0-497937928ff9,851,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
3d3c3076-0442-42e6-9374-b94bcefdb47b,32,2,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
3d8e1d34-6e58-4c50-bd0d-946efd62915b,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
3df5afaf-26f6-430c-86d3-f9a3ec0cf9b5,1466,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
3e2eadc3-9562-4c38-a037-49d5b0d3129f,22,2,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
3e34a7fc-90cf-4cd3-9206-b5fb0d5f43fd,1786,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
3e4aa3c9-5114-452a-8bfb-3e08947ec00f,3698,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
3e56d4e1-8595-4200-abaa-eb0f7104af45,1115,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
3e5e4ecc-393d-4983-9752-aca26ad6795b,679,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
3e7def71-ccf0-43a3-995b-646b09d480b6,3817,3,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
3e921421-e628-4c83-a1dd-cdf9d3efd7b8,705,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
3e97ad41-835d-4d23-9f74-548989c21a31,1208,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
3ea01132-4d02-4a6e-8c5f-e0cf6650a5f8,1285,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
3f170fb7-2df5-43a2-b56b-629866a1c89b,,0,profile_only_unlinked_no_stable_fight_bridge,0,,,no_source_explicit_fightmetric_id
3f2a910f-7c22-42ab-ab18-5547ec8a678a,3483,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
3f6e3b82-2bd8-4543-b815-398d59442105,2493,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
3f83335e-26ca-4966-8e93-347878d7ac5e,3283,14,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
3fc9746f-33ed-489b-9a36-785b51be4854,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
3fd81eab-f390-4f65-ae6b-3cd3a7f83ec4,1381,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
3fdb073a-cd36-4f72-836a-3c6406006780,4151,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
401dc270-9c94-4ba9-93c6-5b27778ce596,4050,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
40209411-52fe-4454-84ee-a3d9775e7d5b,3711,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
403c4c24-94c5-4a9f-9a73-3a5275935c30,3243,5,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
406c71f1-cf8f-49c2-89cc-5a4ab2432e2a,511,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
406d29cf-5ae0-4d61-b120-3e3055c889fb,865,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
406ddac8-3571-42e1-bc05-ea05cd3ae7d7,1308,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4075c3b9-5d25-41c4-8198-25ed4dbc56a1,2229,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
409e6b42-8d09-4884-a8c2-e8cfb89af46a,47,2,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
40b0ca31-21f8-4901-8ce6-403e90388d9a,1855,2,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
40b35472-11fd-4dd5-9e23-a41f0b98c3a6,772,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
40fb94e3-5691-49e0-aeba-a28ec9286f64,814,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
40fe8fec-3780-41ad-92ad-6274af451c67,4037,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4115db69-4c9f-4244-9bf8-fe4fa596a87e,1977,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
411acaa6-35d0-4392-b33c-5861bcc13184,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
41479e16-ab40-4d93-bc24-a94a9ea14606,4004,2,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
415a80fb-faa8-48c5-a254-aa2306ee8edb,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
42129fd1-5248-4c3a-880f-25d2202361bc,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
4239d18c-30e8-4790-bafc-6a1b51c44d22,1193,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4256dffc-21eb-40c2-8aa3-0ad9e9d8fe20,1453,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
427c927e-2e10-4de8-90ae-944a75bb242d,758,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
428b539d-d2e5-474b-84f7-49d4e44cb12a,793,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
42af0264-5a37-4fa9-80f9-436f1c404faa,3148,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
42bae9a6-fe97-4b1c-a7e5-6d0e47cad380,1280,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
42d0b94e-3ab4-4510-88c9-82ca83d0f623,3489,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
42da987a-cb95-49ca-a28f-693cec3d4d01,823,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
431a9c0a-87ac-4fa5-8e1b-07e0566105e4,440,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
432fb7e9-a1bb-43e7-80bf-2bb23c3a2c47,4626,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4398317a-c216-4c80-90ba-921b7510fce0,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
43991fb0-9268-4bb8-9942-9b9b21b87f7e,852,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
43e761bc-1ef3-4f7a-b293-f1d66b51ff71,1102,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
43e7f37b-49fd-42b8-b09c-bbf065eb9169,1412,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
43f4b022-94d0-450a-87cd-3b392f0394cc,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
44108048-91f8-4eb1-9103-4dc6f95a5bbb,319,3,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
44447099-75b1-4efa-ad3d-4052e4dd41ac,613,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
44576e4a-ff45-461a-9b37-28f506fe297b,4376,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
445cfd26-984f-4ab3-b962-6e7915f8ab34,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
44622ab2-fde0-4089-a85a-e3b378261fdd,2717,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
44634d84-b2df-465e-855e-8f59bcb0dde0,4123,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4465d5d0-f8cc-4a60-b262-955d7bb723cc,839,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
44a65da9-7fbc-4af6-8df4-9205ae366054,1421,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
44f0b3df-5a57-436d-baec-36c6a9e291d9,1126,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
452fbef6-c04b-4305-931a-c96aa815e1a2,3550,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
45671ef1-d343-4bee-bb6e-fb7a55cf2981,3510,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
45850415-d5f0-416c-bf98-7b600ced4482,3849,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
459c1315-5c29-40f4-a486-e5d2daae670f,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
45da6873-f03e-4744-b36a-cc1d24b62ac2,,0,profile_only_unlinked_no_stable_fight_bridge,0,,,no_source_explicit_fightmetric_id
45dfab9a-0d34-40f9-912e-542597aff67c,927,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
45ef9a96-1f3d-48f2-9f56-31be86dcf5a4,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
46392fd5-99df-4fcb-ba5a-c13555913c90,1366,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
464820d0-aa99-4b3d-85ae-f193e7716487,1038,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
46783f8a-5ae9-454b-9158-a4cfcc551e0e,3157,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
46b78b29-efc6-4491-9672-83d7b8ec0c3b,1268,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
46cd498f-d138-4ccb-81d9-30e7d896e586,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
46dc2a77-4cb7-460f-9b02-3c66983f9143,1397,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
46e364e9-79a4-4747-a8f7-39b3692c619f,1433,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4722f3dd-a7af-47cc-8070-03fc88d43db3,687,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
472a0a05-47e0-4e24-a74f-b334e9155db6,398,4,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
472c5483-93a3-428b-a992-baa4efbfa852,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
4736cf89-9fdb-42df-a48e-16a265048b5c,2993,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
476667e2-2c80-45b2-903b-c08cb035da41,1946,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
478e540b-98a4-4270-9fcf-2a225ec512be,1408,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
47a80829-3af9-415f-8c26-32749bdda6b7,612,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
47d342ab-4f1d-4ce6-8c63-473c0e84dbc1,1743,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
484c74d9-ed14-44f9-ab0d-47eec656a1f8,2914,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
4874c171-5bdf-4dce-8c8e-c9313122f89d,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
48d12709-beef-4ca7-bb92-8a950b27e199,,0,profile_only_unlinked_no_stable_fight_bridge,0,,,no_source_explicit_fightmetric_id
48dc03c1-ed13-41fd-92ec-d863b53ac552,980,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
491e97e6-f551-48c0-822c-ec24e41f6a16,3414,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
494c8567-cc63-42de-be3a-0825680c1e40,1612,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
49c9e778-5e1b-4cbd-b8ca-2102d63b29d6,2273,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
49ebb0b4-5781-48e3-9e6f-093ec10dbcb0,1650,9,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
4a42f9bc-4505-43d9-aa98-ab9b2b6577a2,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
4a5bbcab-4ca4-45ae-b025-d1c348ef4134,1116,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4a7be892-9874-4b2a-a1cd-188ffe7e4679,,0,profile_only_unlinked_no_stable_fight_bridge,0,,,no_source_explicit_fightmetric_id
4b0b3f36-ad87-49a4-988f-c88dea87c547,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
4b1219e4-5f8a-4202-9046-3c2f89fe1da9,893,2,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
4b404a34-bdcf-4fc9-adb4-301fce991fc0,1258,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4b51965b-a477-4eb4-9e9a-32e796523d2a,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
4b5c7d4d-57cc-477d-9daa-73eb687b61c5,1807,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4b7b67e8-c20d-49da-9a8f-5c11bc97a308,1725,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4b7c001e-6e7d-4cd6-bbd5-b42fd0636448,21,2,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
4b82e1a6-e9d0-446f-952e-dad69b3df412,2120,5,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
4bc104f8-1493-4ea5-9bd3-67f2966b3700,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
4c0ed532-ca4a-43b8-a1b2-0e70b5d9978e,652,2,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
4c42e7c7-a7f0-4f39-8a47-aa62ca1d62b2,4419,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
4c81dfe5-219c-4960-84fe-ea53d6a921e7,,0,profile_only_unlinked_no_stable_fight_bridge,0,,,no_source_explicit_fightmetric_id
4cd56937-8db8-4ecc-920f-5d582b6e05b3,1443,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4cd92e4c-88e1-441e-80e4-2e0934c6d529,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
4d287d98-4885-49a9-8fc1-247b67145d6c,2921,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
4d2a9d56-341f-4a39-b8f5-95857d290375,3826,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4d4914b5-b093-4d6b-86e5-c075999456aa,1492,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4d9ab445-838c-413c-986d-2eafe2586aaf,2916,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
4db76c09-fe03-4a89-93f6-e5c73e4e7ad6,670,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4e0539e5-7d52-4e70-b840-09700c320403,3301,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4e0627de-179e-4e7c-958f-c77c3d848f0f,2940,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4e2a0030-0b1b-497f-ae0e-e962665a6aa5,1128,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4e345e0b-4312-4cbc-a140-6cb58c17b4eb,790,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4e3e4d95-cc75-45de-aeba-661567b2827d,2117,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4e54a072-c4fa-4cce-ad4e-77181d055ae7,604,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
4e636688-19af-4daa-bc11-7675d8d23041,4246,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4e6b928a-06ea-4954-81a9-da8bb1602010,1224,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4f65177a-1166-412d-8aed-0da66ae74bda,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
4f77d181-cffb-4a39-8a80-b740ad50918a,4638,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4f7e2bd9-a41d-4e00-bbbc-e5b59aa2e5d3,1293,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
4f90c34d-429a-4764-8663-a868c0346e2b,3902,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
5004e6b8-c878-4879-a067-3bea99420163,1700,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
50162d79-a55d-4fc7-9a9a-81b962276897,1159,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
5031dd52-c261-42b1-a44f-0647e2f4f2f1,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
503a5adc-61b8-487a-a72f-5e7076c6130f,1133,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
5043ee8e-0c21-4ca8-a174-a980e50055a1,2609,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
505e3fa5-c5a8-4304-8a71-63daddc01349,3886,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
50d20892-11d3-4ac9-9168-a34127939780,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
50e73a59-9dae-44fd-a1ba-f506c309b2b8,4055,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
51150db2-c603-499a-9978-7d39ed57f1e6,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
514c4c05-aabd-4cc2-aa3f-fe30aa0d9f03,761,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
514e970b-e520-4756-a9be-8b7701df64f5,1064,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
51cd4118-7365-4ffc-a04e-b44933a4b5f3,3695,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
51fd2b0a-a55b-4bc7-8ab6-a841f35d83de,1321,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
52207cd7-b628-47d0-8430-b1e2fe694289,3473,7,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
5239e33b-fe31-409c-bfe4-b12003ed9789,4015,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
526f10ed-e67f-4473-9308-6e300d8b2548,1211,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
527ffb10-535f-43cd-a9ba-8fec87d174c7,738,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
52bd65bd-fba4-4d7b-a1d1-b3d6db02566c,2937,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
52cd273d-da4e-4e21-ba85-e190cd603ece,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
52ce28d0-d424-4be9-9856-b290901a3e17,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
52ddf4f9-f135-4b89-af61-17d489853d03,1672,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
52f73335-4b1a-4bb6-bc83-2ba198ce5139,1432,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
530dd1bc-bbd0-4cd5-938f-26109a81f9c0,3934,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
532bea0d-f846-4b7e-b726-3eae93080a38,2128,5,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
53eb66bc-7110-482b-b7a5-c6fa1d4c21d6,1299,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
543180fd-f398-490c-9a58-26ebb56eddf6,3516,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
545057fb-de1e-495e-a954-f172459a1fe7,595,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
545889fd-0c99-40a1-ad96-c476856e0f33,3933,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
547d8777-f605-43e3-b48f-79d5fa7e7f21,,0,profile_only_unlinked_no_stable_fight_bridge,0,,,no_source_explicit_fightmetric_id
548258b0-4c26-47dc-afac-a85e449db723,2979,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
54882180-7646-426b-aef3-a5378a46d088,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
54a031d0-41f3-4ca5-ac23-0ba04eea7473,2927,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
54bf602d-c74a-46ed-84da-f9c9d17fdbf2,36,2,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
54c2ca49-7db6-4379-a883-ada0facc2b46,1537,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
54c80912-be18-4606-8ea3-913483456764,845,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
54cca8c2-0c55-4447-9bcd-19a91fa296fc,729,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
54fdd661-d49c-4159-a1b1-9e76e1a5421b,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
55245cc1-5134-4991-9a20-daa13f1a2aaa,766,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
5537f718-ddf5-4b09-a4e0-97a0c2c528bd,1887,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
55644279-dfab-4401-9304-394ecf43a535,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
5565a030-efaa-40a7-a04e-2eaf6f46fc37,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
558e5a04-b7d5-4406-a90b-f92d4f4e7667,803,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
55cccb54-e653-47a6-924f-f04b4eb9ddb7,3725,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
560167d8-76c1-4ac2-8294-798644f0b357,3763,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
5627539f-8e82-442c-972c-c9d90226deb7,1559,2,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
563adc00-2404-4f96-af86-73495e61ddf1,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
5647aac9-62d0-4144-b732-b67dfe409a9a,3328,6,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
564e1f30-21fc-48ae-836b-ce621e0a8c6b,872,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
56a45f08-2011-4d7d-bd56-1ca81267f8f4,1416,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
56b3ff47-dd03-4278-aa91-6eb883714f0b,1046,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
56fc02c5-fb9b-42e7-b3f7-cbf11cb1c5b1,1620,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
57332d2b-add1-4bc5-9498-9daa37a86969,3518,3,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
576b561d-84de-460a-98fc-29d07127b686,1896,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
5795ea55-e6ec-4e41-a7f8-d65067ba2f87,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
57990e99-747e-4a19-9e9c-93ac79495732,16,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
57a18a6f-5a12-462b-9e66-16f832c5de34,1994,2,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
57bda7aa-f4e0-449a-a9f3-0873d622816d,1026,12,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
57bdc758-a0f1-4320-8744-a1dab9383db5,3792,1,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
57dd4f05-2a98-4d70-923f-bcf50457bb5b,3458,4,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
57e8e4ca-f416-4743-b875-2a3c6378c67f,2182,4,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
57f08bd1-c5a7-4a43-a312-7e76f6b31926,4085,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
5811056b-4245-4898-93e7-0cf64e0cb316,3138,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
585d4589-2191-47b0-be82-93db59ffc642,1455,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
5869aca1-0c25-4319-81b0-e8a044145c7e,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
587108aa-0571-460f-812c-06b9fbf7098e,,0,profile_only_unlinked_no_stable_fight_bridge,0,,,no_source_explicit_fightmetric_id
5878644b-8fa8-464a-91ad-ca003e81f7e6,3832,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
5888fa8c-57b3-4ec2-b969-ebe957edb222,2557,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
58b45e1f-f91f-4d68-a941-e11a824db8fa,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
58d0339a-11a2-4ef1-bfd7-afb03b89d406,3303,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
590a3104-ecd9-4437-81c2-a17fbe37d4b9,3044,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
592293a2-bb08-4704-922b-7c6193b486a3,855,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
5945168d-d9a6-4bb6-acf2-5342de234506,121,2,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
597f09d9-fc50-4df4-b03d-12992c941365,518,6,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
598829de-a038-4976-a2a0-ed42e4f30bbf,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
598fad00-3b60-4e3a-88fd-aed85e1fd3ec,3590,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
59a36204-7054-4d2b-a123-997c1a62d105,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
5a127bec-cc3a-480a-831f-7dc02109d298,3408,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
5a1a3ee1-1eb0-45ae-a34d-3fdd43602134,1857,0,profile_only_unlinked_with_fightmetric_id,0,,,no_exact_trusted_source_id_match
5a55359a-ea9c-43ee-a750-3b5ac040389a,,0,profile_only_legacy_identity,0,,,no_source_explicit_fightmetric_id
5a6e2b56-4b24-43a0-af15-a25d739dfdbe,348,20,unlinked_with_official_fight_history,0,,,no_exact_trusted_source_id_match
